,Date,counts,speed
0,2020-01-01,391.0,0.9411
1,2020-01-02,380.0,0.933
2,2020-01-03,392.0,0.9494
3,2020-01-04,385.0,0.9495
4,2020-01-05,385.0,0.939
5,2020-01-06,389.0,0.9411
6,2020-01-07,383.0,0.9496
7,2020-01-08,390.0,0.9467
8,2020-01-09,388.0,0.9399
9,2020-01-10,387.0,0.9436
10,2020-01-11,391.0,0.9489
11,2020-01-12,387.0,0.9452
12,2020-01-13,390.0,0.943
13,2020-01-14,390.0,0.9465
14,2020-01-15,389.0,0.9466
15,2020-01-16,387.0,0.9441
16,2020-01-17,392.0,0.948
17,2020-01-18,392.0,0.9462
18,2020-01-19,391.0,0.9462
19,2020-01-20,395.0,0.9455
20,2020-01-21,390.0,0.9468
21,2020-01-22,394.0,0.9468
22,2020-01-23,395.0,0.9489
23,2020-01-24,,
24,2020-01-25,396.0,0.9444
25,2020-01-26,397.0,0.9487
26,2020-01-27,394.0,0.9519
27,2020-01-28,397.0,0.9456
28,2020-01-29,395.0,0.9449
29,2020-01-30,397.0,0.9516
30,2020-01-31,400.0,0.9494
31,2020-02-01,399.0,0.9476
32,2020-02-02,398.0,0.9499
33,2020-02-03,397.0,0.9482
34,2020-02-04,402.0,0.9493
35,2020-02-05,398.0,0.949
36,2020-02-06,400.0,0.9514
37,2020-02-07,401.0,0.9516
38,2020-02-08,398.0,0.9488
39,2020-02-09,400.0,0.9528
40,2020-02-10,404.0,0.9542
41,2020-02-11,402.0,0.9488
42,2020-02-12,403.0,0.949
43,2020-02-13,405.0,0.9527
44,2020-02-14,403.0,0.9531
45,2020-02-15,403.0,0.9513
46,2020-02-16,407.0,0.9537
47,2020-02-17,405.0,0.957
48,2020-02-18,404.0,0.953
49,2020-02-19,410.0,0.9553
50,2020-02-20,406.0,0.9592
51,2020-02-21,407.0,0.955
52,2020-02-22,407.0,0.953
53,2020-02-23,404.0,0.9567
54,2020-02-24,407.0,0.9566
55,2020-02-25,407.0,0.955
56,2020-02-26,,
57,2020-02-27,,
58,2020-02-28,,
59,2020-02-29,407.0,0.9558
60,2020-03-01,411.0,0.9554
61,2020-03-02,408.0,0.956
62,2020-03-03,409.0,0.957
63,2020-03-04,408.0,0.9582
64,2020-03-05,409.0,0.957
65,2020-03-06,411.0,0.9556
66,2020-03-07,408.0,0.955
67,2020-03-08,412.0,0.9562
68,2020-03-09,413.0,0.9561
69,2020-03-10,413.0,0.9543
70,2020-03-11,416.0,0.9561
71,2020-03-12,414.0,0.9546
72,2020-03-13,417.0,0.9559
73,2020-03-14,414.0,0.9544
74,2020-03-15,414.0,0.9551
75,2020-03-16,419.0,0.9569
76,2020-03-17,417.0,0.9547
77,2020-03-18,419.0,0.9573
78,2020-03-19,421.0,0.9588
79,2020-03-20,418.0,0.9584
80,2020-03-21,422.0,0.9575
81,2020-03-22,421.0,0.9591
82,2020-03-23,423.0,0.9591
83,2020-03-24,421.0,0.96
84,2020-03-25,424.0,0.9596
85,2020-03-26,420.0,0.9591
86,2020-03-27,420.0,0.9606
87,2020-03-28,424.0,0.9624
88,2020-03-29,420.0,0.9586
89,2020-03-30,419.0,0.9619
90,2020-03-31,422.0,0.9612
91,2020-04-01,417.0,0.9592
92,2020-04-02,422.0,0.9635
93,2020-04-03,418.0,0.9652
94,2020-04-04,418.0,0.9645
95,2020-04-05,422.0,0.9616
96,2020-04-06,422.0,0.9632
97,2020-04-07,419.0,0.9626
98,2020-04-08,420.0,0.9627
99,2020-04-09,420.0,0.9661
100,2020-04-10,422.0,0.9667
101,2020-04-11,422.0,0.9671
102,2020-04-12,424.0,0.9665
103,2020-04-13,424.0,0.9685
104,2020-04-14,424.0,0.9711
105,2020-04-15,426.0,0.9687
106,2020-04-16,422.0,0.9668
107,2020-04-17,428.0,0.9692
108,2020-04-18,425.0,0.9706
109,2020-04-19,428.0,0.9714
110,2020-04-20,428.0,0.9721
111,2020-04-21,426.0,0.9703
112,2020-04-22,427.0,0.9695
113,2020-04-23,428.0,0.9721
114,2020-04-24,425.0,0.9696
115,2020-04-25,425.0,0.9718
116,2020-04-26,424.0,0.9727
117,2020-04-27,423.0,0.9708
118,2020-04-28,425.0,0.9699
119,2020-04-29,427.0,0.9716
120,2020-04-30,424.0,0.9736
121,2020-05-01,427.0,0.9746
122,2020-05-02,429.0,0.9718
123,2020-05-03,426.0,0.9752
124,2020-05-04,427.0,0.9738
125,2020-05-05,427.0,0.974
126,2020-05-06,428.0,0.9749
127,2020-05-07,426.0,0.9724
128,2020-05-08,429.0,0.9728
129,2020-05-09,425.0,0.9744
130,2020-05-10,425.0,0.9765
131,2020-05-11,427.0,0.9735
132,2020-05-12,423.0,0.9732
133,2020-05-13,423.0,0.9764
134,2020-05-14,424.0,0.9743
135,2020-05-15,422.0,0.9729
136,2020-05-16,422.0,0.9739
137,2020-05-17,425.0,0.9745
138,2020-05-18,421.0,0.9746
139,2020-05-19,421.0,0.9771
140,2020-05-20,424.0,0.976
141,2020-05-21,420.0,0.9767
142,2020-05-22,422.0,0.9752
143,2020-05-23,420.0,0.9733
144,2020-05-24,424.0,0.9771
145,2020-05-25,421.0,0.9749
146,2020-05-26,420.0,0.9761
147,2020-05-27,423.0,0.9772
148,2020-05-28,423.0,0.9739
149,2020-05-29,420.0,0.9754
150,2020-05-30,425.0,0.9761
151,2020-05-31,421.0,0.9768
152,2020-06-01,423.0,0.974
153,2020-06-02,423.0,0.9766
154,2020-06-03,422.0,0.9805
155,2020-06-04,420.0,0.9771
156,2020-06-05,426.0,0.9787
157,2020-06-06,425.0,0.9794
158,2020-06-07,425.0,0.979
159,2020-06-08,428.0,0.9787
160,2020-06-09,425.0,0.9811
161,2020-06-10,426.0,0.9803
162,2020-06-11,427.0,0.9779
163,2020-06-12,429.0,0.9804
164,2020-06-13,430.0,0.9801
165,2020-06-14,428.0,0.9785
166,2020-06-15,428.0,0.9804
167,2020-06-16,433.0,0.9798
168,2020-06-17,429.0,0.9787
169,2020-06-18,432.0,0.9816
170,2020-06-19,434.0,0.9812
171,2020-06-20,434.0,0.9793
172,2020-06-21,436.0,0.9783
173,2020-06-22,433.0,0.98
174,2020-06-23,437.0,0.979
175,2020-06-24,439.0,0.9802
176,2020-06-25,438.0,0.9814
177,2020-06-26,436.0,0.9821
178,2020-06-27,442.0,0.982
179,2020-06-28,436.0,0.9796
180,2020-06-29,439.0,0.9796
181,2020-06-30,441.0,0.9833
182,2020-07-01,440.0,0.9798
183,2020-07-02,437.0,0.9786
184,2020-07-03,444.0,0.9805
185,2020-07-04,437.0,0.9826
186,2020-07-05,438.0,0.9794
187,2020-07-06,444.0,0.9802
188,2020-07-07,442.0,0.9831
189,2020-07-08,444.0,0.9794
190,2020-07-09,443.0,0.9808
191,2020-07-10,442.0,0.9848
192,2020-07-11,444.0,0.9812
193,2020-07-12,440.0,0.9798
194,2020-07-13,440.0,0.9809
195,2020-07-14,440.0,0.9844
196,2020-07-15,441.0,0.9852
197,2020-07-16,439.0,0.9814
198,2020-07-17,443.0,0.9814
199,2020-07-18,443.0,0.9851
200,2020-07-19,438.0,0.9846
201,2020-07-20,441.0,0.9812
202,2020-07-21,442.0,0.9819
203,2020-07-22,437.0,0.984
204,2020-07-23,439.0,0.9817
205,2020-07-24,439.0,0.9812
206,2020-07-25,441.0,0.981
207,2020-07-26,442.0,0.9844
208,2020-07-27,442.0,0.9812
209,2020-07-28,439.0,0.9821
210,2020-07-29,443.0,0.985
211,2020-07-30,441.0,0.9842
212,2020-07-31,438.0,0.9815
213,2020-08-01,443.0,0.9831
214,2020-08-02,441.0,0.9833
215,2020-08-03,440.0,0.9831
216,2020-08-04,442.0,0.986
217,2020-08-05,,
218,2020-08-06,,
219,2020-08-07,,
220,2020-08-08,440.0,0.9901
221,2020-08-09,445.0,0.9905
222,2020-08-10,439.0,0.9904
223,2020-08-11,443.0,0.9902
224,2020-08-12,444.0,0.9934
225,2020-08-13,440.0,0.9903
226,2020-08-14,445.0,0.9873
227,2020-08-15,446.0,0.9907
228,2020-08-16,444.0,0.9944
229,2020-08-17,444.0,0.9895
230,2020-08-18,447.0,0.9899
231,2020-08-19,448.0,0.9932
232,2020-08-20,445.0,0.9946
233,2020-08-21,449.0,0.9897
234,2020-08-22,447.0,0.9887
235,2020-08-23,446.0,0.9915
236,2020-08-24,449.0,0.9911
237,2020-08-25,449.0,0.9913
238,2020-08-26,445.0,0.9905
239,2020-08-27,450.0,0.9887
240,2020-08-28,,
241,2020-08-29,,
242,2020-08-30,,
243,2020-08-31,450.0,0.9928
244,2020-09-01,449.0,0.9911
245,2020-09-02,449.0,0.9943
246,2020-09-03,453.0,0.9952
247,2020-09-04,449.0,0.9926
248,2020-09-05,,
249,2020-09-06,,
250,2020-09-07,453.0,0.9921
251,2020-09-08,453.0,0.9942
252,2020-09-09,457.0,0.9955
253,2020-09-10,455.0,0.9945
254,2020-09-11,452.0,0.996
255,2020-09-12,459.0,0.9971
256,2020-09-13,454.0,0.9956
257,2020-09-14,453.0,0.9984
258,2020-09-15,460.0,0.9973
259,2020-09-16,452.0,0.9968
260,2020-09-17,458.0,0.9978
261,2020-09-18,459.0,0.9978
262,2020-09-19,455.0,0.9981
263,2020-09-20,460.0,1.0
264,2020-09-21,461.0,0.997
265,2020-09-22,457.0,0.9989
266,2020-09-23,459.0,1.0032
267,2020-09-24,462.0,1.0032
268,2020-09-25,458.0,1.0002
269,2020-09-26,462.0,1.0044
270,2020-09-27,459.0,1.0038
271,2020-09-28,462.0,1.0041
272,2020-09-29,464.0,1.0074
273,2020-09-30,464.0,1.0049
274,2020-10-01,464.0,1.0026
275,2020-10-02,465.0,1.0063
276,2020-10-03,463.0,1.0094
277,2020-10-04,,
278,2020-10-05,467.0,1.0041
279,2020-10-06,467.0,1.0098
280,2020-10-07,,
281,2020-10-08,467.0,1.0091
282,2020-10-09,468.0,1.0097
283,2020-10-10,467.0,1.0095
284,2020-10-11,466.0,1.0082
285,2020-10-12,466.0,1.0079
286,2020-10-13,465.0,1.0089
287,2020-10-14,466.0,1.0087
288,2020-10-15,464.0,1.0091
289,2020-10-16,467.0,1.0121
290,2020-10-17,466.0,1.0096
291,2020-10-18,,
292,2020-10-19,,
293,2020-10-20,467.0,1.0106
294,2020-10-21,465.0,1.0086
295,2020-10-22,467.0,1.0109
296,2020-10-23,467.0,1.0114
297,2020-10-24,468.0,1.0086
298,2020-10-25,467.0,1.0104
299,2020-10-26,470.0,1.0106
300,2020-10-27,466.0,1.0113
301,2020-10-28,471.0,1.0139
302,2020-10-29,,
303,2020-10-30,469.0,1.009
304,2020-10-31,473.0,1.01
305,2020-11-01,469.0,1.0106
306,2020-11-02,469.0,1.0077
307,2020-11-03,475.0,1.0074
308,2020-11-04,470.0,1.0096
309,2020-11-05,473.0,1.0069
310,2020-11-06,477.0,1.0044
311,2020-11-07,470.0,1.0073
312,2020-11-08,471.0,1.0109
313,2020-11-09,475.0,1.0094
314,2020-11-10,470.0,1.0075
315,2020-11-11,474.0,1.0073
316,2020-11-12,475.0,1.0117
317,2020-11-13,473.0,1.0131
318,2020-11-14,478.0,1.0105
319,2020-11-15,475.0,1.0096
320,2020-11-16,477.0,1.0118
321,2020-11-17,476.0,1.0136
322,2020-11-18,479.0,1.0133
323,2020-11-19,474.0,1.0122
324,2020-11-20,476.0,1.0108
325,2020-11-21,475.0,1.0101
326,2020-11-22,477.0,1.0094
327,2020-11-23,474.0,1.0102
328,2020-11-24,478.0,1.0084
329,2020-11-25,474.0,1.0116
330,2020-11-26,473.0,1.0096
331,2020-11-27,475.0,1.0102
332,2020-11-28,475.0,1.0104
333,2020-11-29,477.0,1.0089
334,2020-11-30,475.0,1.0074
335,2020-12-01,475.0,1.0081
336,2020-12-02,477.0,1.0089
337,2020-12-03,475.0,1.0111
338,2020-12-04,477.0,1.0077
339,2020-12-05,476.0,1.0085
340,2020-12-06,477.0,1.0086
341,2020-12-07,474.0,1.008
342,2020-12-08,476.0,1.0062
343,2020-12-09,475.0,1.0063
344,2020-12-10,475.0,1.0105
345,2020-12-11,479.0,1.0108
346,2020-12-12,477.0,1.0087
347,2020-12-13,480.0,1.0113
348,2020-12-14,479.0,1.0137
349,2020-12-15,482.0,1.0139
350,2020-12-16,477.0,1.0141
351,2020-12-17,479.0,1.0149
352,2020-12-18,484.0,1.0154
353,2020-12-19,482.0,1.0126
354,2020-12-20,481.0,1.0114
355,2020-12-21,484.0,1.0148
356,2020-12-22,484.0,1.0163
357,2020-12-23,486.0,1.0163
358,2020-12-24,486.0,1.0143
359,2020-12-25,483.0,1.0131
360,2020-12-26,483.0,1.013
361,2020-12-27,484.0,1.0119
362,2020-12-28,483.0,1.0124
363,2020-12-29,484.0,1.015
364,2020-12-30,487.0,1.0126
365,2020-12-31,486.0,1.0117
