,Date,counts,speed
0,2020-01-01,382.0,0.5222
1,2020-01-02,396.0,0.5345
2,2020-01-03,393.0,0.5278
3,2020-01-04,386.0,0.5249
4,2020-01-05,392.0,0.5297
5,2020-01-06,389.0,0.5298
6,2020-01-07,391.0,0.5264
7,2020-01-08,393.0,0.5277
8,2020-01-09,392.0,0.5326
9,2020-01-10,395.0,0.5287
10,2020-01-11,396.0,0.5288
11,2020-01-12,395.0,0.5315
12,2020-01-13,395.0,0.5313
13,2020-01-14,399.0,0.5285
14,2020-01-15,399.0,0.5278
15,2020-01-16,399.0,0.528
16,2020-01-17,401.0,0.5314
17,2020-01-18,403.0,0.5299
18,2020-01-19,403.0,0.5271
19,2020-01-20,404.0,0.5273
20,2020-01-21,403.0,0.5282
21,2020-01-22,404.0,0.5307
22,2020-01-23,405.0,0.5321
23,2020-01-24,404.0,0.5328
24,2020-01-25,405.0,0.5325
25,2020-01-26,403.0,0.5351
26,2020-01-27,405.0,0.5353
27,2020-01-28,408.0,0.5344
28,2020-01-29,404.0,0.5366
29,2020-01-30,409.0,0.5364
30,2020-01-31,406.0,0.5329
31,2020-02-01,403.0,0.5334
32,2020-02-02,405.0,0.5386
33,2020-02-03,406.0,0.5342
34,2020-02-04,405.0,0.5323
35,2020-02-05,407.0,0.5351
36,2020-02-06,405.0,0.5383
37,2020-02-07,409.0,0.5381
38,2020-02-08,406.0,0.5369
39,2020-02-09,407.0,0.5365
40,2020-02-10,406.0,0.5355
41,2020-02-11,410.0,0.5382
42,2020-02-12,407.0,0.5368
43,2020-02-13,,
44,2020-02-14,,
45,2020-02-15,408.0,0.5401
46,2020-02-16,411.0,0.5421
47,2020-02-17,411.0,0.5401
48,2020-02-18,409.0,0.5425
49,2020-02-19,408.0,0.5429
50,2020-02-20,413.0,0.5441
51,2020-02-21,408.0,0.5443
52,2020-02-22,410.0,0.5424
53,2020-02-23,409.0,0.546
54,2020-02-24,409.0,0.5479
55,2020-02-25,407.0,0.5436
56,2020-02-26,411.0,0.545
57,2020-02-27,412.0,0.5465
58,2020-02-28,408.0,0.5479
59,2020-02-29,414.0,0.5473
60,2020-03-01,413.0,0.5486
61,2020-03-02,411.0,0.5515
62,2020-03-03,416.0,0.5504
63,2020-03-04,415.0,0.5468
64,2020-03-05,413.0,0.548
65,2020-03-06,418.0,0.551
66,2020-03-07,415.0,0.552
67,2020-03-08,415.0,0.5515
68,2020-03-09,417.0,0.553
69,2020-03-10,416.0,0.5548
70,2020-03-11,413.0,0.555
71,2020-03-12,418.0,0.5527
