,Date,counts,speed
0,2020-01-01,382.0,0.4411
1,2020-01-02,387.0,0.4423
2,2020-01-03,398.0,0.4472
3,2020-01-04,387.0,0.4424
4,2020-01-05,388.0,0.4439
5,2020-01-06,391.0,0.4447
6,2020-01-07,390.0,0.4433
7,2020-01-08,388.0,0.4463
8,2020-01-09,388.0,0.4451
9,2020-01-10,390.0,0.4455
10,2020-01-11,391.0,0.4442
11,2020-01-12,386.0,0.4434
12,2020-01-13,,
13,2020-01-14,,
14,2020-01-15,,
15,2020-01-16,389.0,0.4463
16,2020-01-17,392.0,0.4493
17,2020-01-18,392.0,0.4498
18,2020-01-19,390.0,0.4455
19,2020-01-20,394.0,0.4459
20,2020-01-21,389.0,0.4478
21,2020-01-22,,
22,2020-01-23,395.0,0.4481
23,2020-01-24,393.0,0.4487
24,2020-01-25,395.0,0.4499
25,2020-01-26,396.0,0.45
26,2020-01-27,394.0,0.4511
27,2020-01-28,394.0,0.4526
28,2020-01-29,397.0,0.4502
29,2020-01-30,394.0,0.4531
30,2020-01-31,394.0,0.4556
31,2020-02-01,399.0,0.4546
32,2020-02-02,396.0,0.4562
33,2020-02-03,398.0,0.4553
34,2020-02-04,,
35,2020-02-05,397.0,0.4592
36,2020-02-06,400.0,0.459
37,2020-02-07,396.0,0.4569
38,2020-02-08,396.0,0.4569
39,2020-02-09,401.0,0.4594
40,2020-02-10,399.0,0.4584
41,2020-02-11,395.0,0.456
42,2020-02-12,401.0,0.4607
43,2020-02-13,398.0,0.4585
44,2020-02-14,400.0,0.4561
45,2020-02-15,398.0,0.4566
46,2020-02-16,400.0,0.4611
47,2020-02-17,,
48,2020-02-18,402.0,0.4541
49,2020-02-19,405.0,0.4578
50,2020-02-20,406.0,0.461
51,2020-02-21,401.0,0.4561
52,2020-02-22,407.0,0.4568
53,2020-02-23,403.0,0.461
54,2020-02-24,401.0,0.4608
55,2020-02-25,403.0,0.4559
56,2020-02-26,402.0,0.457
57,2020-02-27,405.0,0.463
58,2020-02-28,405.0,0.4578
59,2020-02-29,407.0,0.4547
60,2020-03-01,408.0,0.4576
61,2020-03-02,406.0,0.4596
62,2020-03-03,408.0,0.4598
