,Date,counts,speed
0,2020-01-01,395.0,0.4042
1,2020-01-02,397.0,0.4183
2,2020-01-03,383.0,0.4171
3,2020-01-04,394.0,0.4087
4,2020-01-05,392.0,0.4159
5,2020-01-06,389.0,0.4179
6,2020-01-07,,
7,2020-01-08,,
8,2020-01-09,393.0,0.4162
9,2020-01-10,395.0,0.4135
10,2020-01-11,393.0,0.4156
11,2020-01-12,395.0,0.4146
12,2020-01-13,392.0,0.4135
13,2020-01-14,393.0,0.4126
14,2020-01-15,395.0,0.4127
15,2020-01-16,394.0,0.4113
16,2020-01-17,392.0,0.4098
17,2020-01-18,393.0,0.4124
18,2020-01-19,394.0,0.4104
19,2020-01-20,396.0,0.4124
20,2020-01-21,393.0,0.412
21,2020-01-22,397.0,0.4128
22,2020-01-23,393.0,0.4128
23,2020-01-24,396.0,0.4152
24,2020-01-25,396.0,0.4122
25,2020-01-26,394.0,0.4097
26,2020-01-27,398.0,0.4128
27,2020-01-28,396.0,0.4143
28,2020-01-29,397.0,0.4135
29,2020-01-30,397.0,0.4108
30,2020-01-31,396.0,0.4104
31,2020-02-01,395.0,0.4144
32,2020-02-02,399.0,0.4131
33,2020-02-03,400.0,0.4108
34,2020-02-04,,
35,2020-02-05,402.0,0.4143
36,2020-02-06,399.0,0.413
37,2020-02-07,397.0,0.4089
38,2020-02-08,401.0,0.4144
39,2020-02-09,400.0,0.4131
40,2020-02-10,396.0,0.4108
41,2020-02-11,398.0,0.4136
42,2020-02-12,399.0,0.4171
43,2020-02-13,397.0,0.4127
44,2020-02-14,398.0,0.41
45,2020-02-15,401.0,0.4132
46,2020-02-16,398.0,0.4118
47,2020-02-17,397.0,0.4131
48,2020-02-18,402.0,0.4146
49,2020-02-19,401.0,0.4121
50,2020-02-20,402.0,0.415
51,2020-02-21,404.0,0.4146
52,2020-02-22,405.0,0.4137
53,2020-02-23,405.0,0.4163
54,2020-02-24,403.0,0.4139
55,2020-02-25,403.0,0.416
56,2020-02-26,402.0,0.4188
57,2020-02-27,400.0,0.4152
58,2020-02-28,400.0,0.4137
59,2020-02-29,400.0,0.4178
60,2020-03-01,400.0,0.4192
61,2020-03-02,402.0,0.4188
62,2020-03-03,401.0,0.42
63,2020-03-04,399.0,0.4188
64,2020-03-05,402.0,0.4164
65,2020-03-06,401.0,0.4162
66,2020-03-07,404.0,0.419
67,2020-03-08,403.0,0.416
68,2020-03-09,401.0,0.4152
69,2020-03-10,405.0,0.4166
70,2020-03-11,400.0,0.4196
71,2020-03-12,406.0,0.4154
72,2020-03-13,405.0,0.417
73,2020-03-14,402.0,0.4193
74,2020-03-15,404.0,0.4153
75,2020-03-16,404.0,0.4173
76,2020-03-17,406.0,0.4183
77,2020-03-18,403.0,0.4195
78,2020-03-19,403.0,0.4203
79,2020-03-20,406.0,0.4181
80,2020-03-21,407.0,0.4194
81,2020-03-22,408.0,0.4204
82,2020-03-23,404.0,0.4221
83,2020-03-24,409.0,0.4217
84,2020-03-25,410.0,0.4197
85,2020-03-26,408.0,0.4198
86,2020-03-27,408.0,0.4242
87,2020-03-28,408.0,0.4244
88,2020-03-29,408.0,0.4202
89,2020-03-30,411.0,0.4207
90,2020-03-31,408.0,0.4214
91,2020-04-01,411.0,0.4198
92,2020-04-02,412.0,0.4229
93,2020-04-03,409.0,0.4218
94,2020-04-04,410.0,0.4201
95,2020-04-05,414.0,0.4225
96,2020-04-06,407.0,0.4217
97,2020-04-07,411.0,0.4233
98,2020-04-08,410.0,0.4222
99,2020-04-09,409.0,0.4235
100,2020-04-10,411.0,0.4258
101,2020-04-11,408.0,0.427
102,2020-04-12,,
103,2020-04-13,,
104,2020-04-14,,
105,2020-04-15,410.0,0.4275
106,2020-04-16,409.0,0.4273
107,2020-04-17,412.0,0.4266
108,2020-04-18,407.0,0.427
109,2020-04-19,408.0,0.4273
110,2020-04-20,408.0,0.4299
111,2020-04-21,411.0,0.4296
112,2020-04-22,409.0,0.4259
113,2020-04-23,408.0,0.4296
114,2020-04-24,413.0,0.4327
115,2020-04-25,412.0,0.4269
116,2020-04-26,408.0,0.428
117,2020-04-27,413.0,0.4316
118,2020-04-28,408.0,0.4324
119,2020-04-29,413.0,0.4296
120,2020-04-30,415.0,0.4332
121,2020-05-01,412.0,0.4317
122,2020-05-02,411.0,0.4328
123,2020-05-03,415.0,0.4324
124,2020-05-04,416.0,0.4348
125,2020-05-05,411.0,0.4321
126,2020-05-06,417.0,0.4335
127,2020-05-07,415.0,0.4328
128,2020-05-08,415.0,0.4321
129,2020-05-09,414.0,0.4359
130,2020-05-10,413.0,0.4349
131,2020-05-11,416.0,0.4326
132,2020-05-12,414.0,0.4342
133,2020-05-13,415.0,0.4342
134,2020-05-14,416.0,0.4361
135,2020-05-15,417.0,0.4373
136,2020-05-16,417.0,0.4355
137,2020-05-17,418.0,0.4374
138,2020-05-18,415.0,0.4379
139,2020-05-19,415.0,0.4384
140,2020-05-20,,
141,2020-05-21,416.0,0.4385
142,2020-05-22,415.0,0.4367
143,2020-05-23,417.0,0.437
144,2020-05-24,413.0,0.4371
145,2020-05-25,418.0,0.4368
146,2020-05-26,418.0,0.4358
147,2020-05-27,418.0,0.4354
148,2020-05-28,422.0,0.4373
149,2020-05-29,421.0,0.4388
150,2020-05-30,423.0,0.4369
151,2020-05-31,419.0,0.4366
152,2020-06-01,420.0,0.439
153,2020-06-02,419.0,0.4412
154,2020-06-03,417.0,0.4416
155,2020-06-04,421.0,0.4389
156,2020-06-05,421.0,0.4417
157,2020-06-06,422.0,0.4435
158,2020-06-07,425.0,0.4428
159,2020-06-08,421.0,0.4448
160,2020-06-09,426.0,0.4425
161,2020-06-10,421.0,0.44
162,2020-06-11,423.0,0.4406
163,2020-06-12,427.0,0.4441
164,2020-06-13,426.0,0.4453
165,2020-06-14,426.0,0.4404
166,2020-06-15,425.0,0.4395
167,2020-06-16,425.0,0.4423
168,2020-06-17,,
169,2020-06-18,,
170,2020-06-19,,
171,2020-06-20,425.0,0.4428
172,2020-06-21,425.0,0.4402
173,2020-06-22,,
174,2020-06-23,,
175,2020-06-24,,
176,2020-06-25,425.0,0.4431
177,2020-06-26,424.0,0.4446
178,2020-06-27,422.0,0.4453
179,2020-06-28,426.0,0.447
180,2020-06-29,425.0,0.4438
181,2020-06-30,427.0,0.4419
182,2020-07-01,423.0,0.4479
183,2020-07-02,424.0,0.4498
184,2020-07-03,426.0,0.4458
185,2020-07-04,425.0,0.4481
186,2020-07-05,426.0,0.452
187,2020-07-06,425.0,0.4508
188,2020-07-07,423.0,0.4506
189,2020-07-08,426.0,0.4535
190,2020-07-09,425.0,0.4505
191,2020-07-10,427.0,0.4477
192,2020-07-11,429.0,0.4519
193,2020-07-12,424.0,0.4512
194,2020-07-13,426.0,0.4475
