,Date,counts,speed
0,2020-01-01,386.0,1.2445
1,2020-01-02,390.0,1.2447
2,2020-01-03,398.0,1.2478
3,2020-01-04,390.0,1.2484
4,2020-01-05,390.0,1.247
5,2020-01-06,396.0,1.2451
6,2020-01-07,391.0,1.2498
7,2020-01-08,392.0,1.2492
8,2020-01-09,397.0,1.2452
9,2020-01-10,389.0,1.2482
10,2020-01-11,393.0,1.2488
11,2020-01-12,395.0,1.2485
12,2020-01-13,388.0,1.2492
13,2020-01-14,395.0,1.2471
14,2020-01-15,393.0,1.2474
15,2020-01-16,,
16,2020-01-17,,
17,2020-01-18,,
18,2020-01-19,395.0,1.2502
19,2020-01-20,395.0,1.2463
20,2020-01-21,394.0,1.2451
21,2020-01-22,395.0,1.2483
22,2020-01-23,397.0,1.2489
23,2020-01-24,396.0,1.2494
24,2020-01-25,395.0,1.2498
25,2020-01-26,398.0,1.2503
26,2020-01-27,399.0,1.2478
27,2020-01-28,395.0,1.2464
28,2020-01-29,398.0,1.2487
29,2020-01-30,396.0,1.2468
30,2020-01-31,398.0,1.2439
31,2020-02-01,400.0,1.2464
32,2020-02-02,399.0,1.2504
33,2020-02-03,396.0,1.25
34,2020-02-04,401.0,1.2494
35,2020-02-05,401.0,1.2479
36,2020-02-06,397.0,1.2479
37,2020-02-07,404.0,1.2499
38,2020-02-08,,
39,2020-02-09,400.0,1.2476
40,2020-02-10,403.0,1.2495
41,2020-02-11,397.0,1.2485
42,2020-02-12,400.0,1.2476
43,2020-02-13,400.0,1.2467
44,2020-02-14,400.0,1.2487
45,2020-02-15,401.0,1.2495
46,2020-02-16,401.0,1.2498
47,2020-02-17,398.0,1.2501
48,2020-02-18,400.0,1.2508
49,2020-02-19,401.0,1.2503
50,2020-02-20,398.0,1.249
51,2020-02-21,402.0,1.2519
52,2020-02-22,398.0,1.2526
53,2020-02-23,402.0,1.2533
54,2020-02-24,402.0,1.2505
55,2020-02-25,,
56,2020-02-26,402.0,1.2518
57,2020-02-27,404.0,1.2491
58,2020-02-28,400.0,1.2487
59,2020-02-29,403.0,1.2487
60,2020-03-01,400.0,1.252
61,2020-03-02,400.0,1.2517
62,2020-03-03,401.0,1.2495
63,2020-03-04,404.0,1.2526
64,2020-03-05,400.0,1.2549
65,2020-03-06,401.0,1.2508
66,2020-03-07,404.0,1.2508
67,2020-03-08,399.0,1.2537
68,2020-03-09,402.0,1.2545
69,2020-03-10,402.0,1.2551
70,2020-03-11,403.0,1.2553
71,2020-03-12,404.0,1.2528
72,2020-03-13,405.0,1.2527
73,2020-03-14,401.0,1.2535
74,2020-03-15,404.0,1.2522
75,2020-03-16,405.0,1.2552
76,2020-03-17,402.0,1.2529
77,2020-03-18,408.0,1.2537
78,2020-03-19,408.0,1.256
79,2020-03-20,406.0,1.2535
80,2020-03-21,409.0,1.2539
81,2020-03-22,409.0,1.2535
82,2020-03-23,409.0,1.2534
83,2020-03-24,409.0,1.2557
84,2020-03-25,407.0,1.2548
85,2020-03-26,407.0,1.2515
86,2020-03-27,406.0,1.2564
87,2020-03-28,407.0,1.2587
88,2020-03-29,406.0,1.2553
89,2020-03-30,407.0,1.2551
90,2020-03-31,407.0,1.2596
91,2020-04-01,404.0,1.2589
92,2020-04-02,409.0,1.258
93,2020-04-03,405.0,1.2618
94,2020-04-04,407.0,1.2609
95,2020-04-05,411.0,1.2576
96,2020-04-06,410.0,1.2625
97,2020-04-07,411.0,1.2628
98,2020-04-08,410.0,1.2582
99,2020-04-09,,
100,2020-04-10,,
101,2020-04-11,,
102,2020-04-12,410.0,1.2592
103,2020-04-13,407.0,1.262
104,2020-04-14,411.0,1.2609
105,2020-04-15,410.0,1.2614
106,2020-04-16,411.0,1.265
107,2020-04-17,408.0,1.2612
108,2020-04-18,412.0,1.2632
109,2020-04-19,410.0,1.2631
110,2020-04-20,413.0,1.2607
111,2020-04-21,415.0,1.2627
112,2020-04-22,412.0,1.2656
113,2020-04-23,411.0,1.264
114,2020-04-24,412.0,1.2636
115,2020-04-25,412.0,1.2659
116,2020-04-26,410.0,1.2633
117,2020-04-27,412.0,1.2647
118,2020-04-28,415.0,1.269
119,2020-04-29,413.0,1.2653
120,2020-04-30,415.0,1.2658
121,2020-05-01,416.0,1.2662
122,2020-05-02,416.0,1.2677
123,2020-05-03,413.0,1.2658
124,2020-05-04,417.0,1.2635
125,2020-05-05,418.0,1.2667
126,2020-05-06,417.0,1.268
127,2020-05-07,421.0,1.2672
128,2020-05-08,,
129,2020-05-09,,
130,2020-05-10,421.0,1.2696
131,2020-05-11,418.0,1.2672
132,2020-05-12,421.0,1.2665
133,2020-05-13,420.0,1.2715
134,2020-05-14,422.0,1.271
135,2020-05-15,423.0,1.2707
136,2020-05-16,423.0,1.2732
137,2020-05-17,425.0,1.2744
138,2020-05-18,426.0,1.2742
139,2020-05-19,426.0,1.2744
140,2020-05-20,423.0,1.2735
141,2020-05-21,423.0,1.2767
142,2020-05-22,422.0,1.275
143,2020-05-23,426.0,1.2744
144,2020-05-24,423.0,1.2768
145,2020-05-25,426.0,1.2753
146,2020-05-26,426.0,1.2762
147,2020-05-27,426.0,1.2759
148,2020-05-28,426.0,1.2764
149,2020-05-29,427.0,1.2744
150,2020-05-30,429.0,1.2778
151,2020-05-31,426.0,1.2788
