,Date,counts,speed
0,2020-01-01,386.0,1.0943
1,2020-01-02,381.0,1.1003
2,2020-01-03,381.0,1.0924
3,2020-01-04,387.0,1.0934
4,2020-01-05,383.0,1.0985
5,2020-01-06,385.0,1.0948
6,2020-01-07,388.0,1.0907
7,2020-01-08,387.0,1.0929
8,2020-01-09,390.0,1.0929
9,2020-01-10,386.0,1.0944
10,2020-01-11,388.0,1.0928
11,2020-01-12,,
12,2020-01-13,,
13,2020-01-14,,
14,2020-01-15,390.0,1.093
15,2020-01-16,385.0,1.0931
16,2020-01-17,393.0,1.0973
17,2020-01-18,391.0,1.0985
18,2020-01-19,387.0,1.0941
19,2020-01-20,393.0,1.097
20,2020-01-21,388.0,1.0969
21,2020-01-22,391.0,1.0929
22,2020-01-23,395.0,1.0976
23,2020-01-24,390.0,1.0965
24,2020-01-25,396.0,1.0916
25,2020-01-26,396.0,1.0933
26,2020-01-27,393.0,1.097
27,2020-01-28,393.0,1.0943
28,2020-01-29,396.0,1.0948
29,2020-01-30,396.0,1.0995
30,2020-01-31,,
31,2020-02-01,,
32,2020-02-02,397.0,1.0943
33,2020-02-03,396.0,1.1003
34,2020-02-04,397.0,1.1003
35,2020-02-05,394.0,1.0991
36,2020-02-06,397.0,1.0996
37,2020-02-07,394.0,1.1032
38,2020-02-08,396.0,1.1014
39,2020-02-09,399.0,1.1006
40,2020-02-10,397.0,1.1012
41,2020-02-11,395.0,1.0995
42,2020-02-12,398.0,1.1008
43,2020-02-13,398.0,1.1015
44,2020-02-14,396.0,1.1003
45,2020-02-15,395.0,1.1013
46,2020-02-16,396.0,1.1027
47,2020-02-17,397.0,1.1024
48,2020-02-18,393.0,1.0995
49,2020-02-19,400.0,1.1009
50,2020-02-20,395.0,1.1004
51,2020-02-21,399.0,1.1006
52,2020-02-22,399.0,1.1029
53,2020-02-23,400.0,1.1038
54,2020-02-24,401.0,1.1028
55,2020-02-25,401.0,1.1026
56,2020-02-26,400.0,1.1034
57,2020-02-27,399.0,1.1012
58,2020-02-28,403.0,1.0995
59,2020-02-29,402.0,1.1037
60,2020-03-01,402.0,1.1012
61,2020-03-02,402.0,1.1013
62,2020-03-03,,
63,2020-03-04,,
64,2020-03-05,399.0,1.1029
65,2020-03-06,403.0,1.1039
66,2020-03-07,405.0,1.1067
67,2020-03-08,398.0,1.1069
68,2020-03-09,406.0,1.1069
69,2020-03-10,402.0,1.1078
70,2020-03-11,400.0,1.1104
71,2020-03-12,408.0,1.1097
72,2020-03-13,405.0,1.1102
73,2020-03-14,402.0,1.1085
74,2020-03-15,409.0,1.1068
75,2020-03-16,404.0,1.1107
76,2020-03-17,402.0,1.1123
77,2020-03-18,404.0,1.1119
78,2020-03-19,,
79,2020-03-20,,
80,2020-03-21,404.0,1.1147
81,2020-03-22,406.0,1.11
82,2020-03-23,406.0,1.114
83,2020-03-24,404.0,1.1147
84,2020-03-25,403.0,1.1136
85,2020-03-26,403.0,1.1166
86,2020-03-27,404.0,1.1162
87,2020-03-28,402.0,1.1133
88,2020-03-29,402.0,1.1177
89,2020-03-30,401.0,1.118
90,2020-03-31,405.0,1.1178
91,2020-04-01,401.0,1.1207
92,2020-04-02,406.0,1.1197
93,2020-04-03,403.0,1.1191
94,2020-04-04,402.0,1.122
95,2020-04-05,406.0,1.1213
96,2020-04-06,405.0,1.1225
97,2020-04-07,401.0,1.1215
98,2020-04-08,406.0,1.1201
99,2020-04-09,407.0,1.1204
100,2020-04-10,407.0,1.1233
101,2020-04-11,406.0,1.1199
102,2020-04-12,408.0,1.1212
103,2020-04-13,407.0,1.1241
104,2020-04-14,406.0,1.122
105,2020-04-15,409.0,1.1188
106,2020-04-16,405.0,1.1246
107,2020-04-17,409.0,1.1245
108,2020-04-18,409.0,1.1185
109,2020-04-19,407.0,1.121
110,2020-04-20,411.0,1.1232
111,2020-04-21,406.0,1.1226
112,2020-04-22,409.0,1.1223
113,2020-04-23,412.0,1.1238
114,2020-04-24,409.0,1.1224
115,2020-04-25,411.0,1.1209
116,2020-04-26,410.0,1.1245
117,2020-04-27,412.0,1.1221
118,2020-04-28,410.0,1.1185
119,2020-04-29,411.0,1.1236
120,2020-04-30,412.0,1.1231
121,2020-05-01,410.0,1.1227
122,2020-05-02,412.0,1.1232
123,2020-05-03,409.0,1.1233
124,2020-05-04,414.0,1.1239
125,2020-05-05,409.0,1.1226
126,2020-05-06,410.0,1.1247
127,2020-05-07,413.0,1.1238
128,2020-05-08,407.0,1.1257
129,2020-05-09,408.0,1.1256
130,2020-05-10,413.0,1.1273
131,2020-05-11,406.0,1.1277
132,2020-05-12,407.0,1.1254
133,2020-05-13,408.0,1.124
134,2020-05-14,404.0,1.1272
135,2020-05-15,406.0,1.1259
136,2020-05-16,408.0,1.1252
137,2020-05-17,405.0,1.1244
138,2020-05-18,404.0,1.1242
139,2020-05-19,405.0,1.1258
140,2020-05-20,403.0,1.1233
141,2020-05-21,405.0,1.1212
142,2020-05-22,405.0,1.1228
143,2020-05-23,405.0,1.1256
144,2020-05-24,407.0,1.1214
145,2020-05-25,409.0,1.1241
146,2020-05-26,406.0,1.124
147,2020-05-27,409.0,1.1212
148,2020-05-28,407.0,1.1234
149,2020-05-29,404.0,1.1245
150,2020-05-30,409.0,1.1255
151,2020-05-31,407.0,1.1233
152,2020-06-01,407.0,1.1265
153,2020-06-02,411.0,1.1278
154,2020-06-03,405.0,1.123
155,2020-06-04,411.0,1.125
156,2020-06-05,410.0,1.1276
157,2020-06-06,405.0,1.1262
158,2020-06-07,408.0,1.1249
159,2020-06-08,409.0,1.1244
160,2020-06-09,407.0,1.1265
161,2020-06-10,407.0,1.126
162,2020-06-11,407.0,1.1227
163,2020-06-12,405.0,1.1234
164,2020-06-13,404.0,1.1284
165,2020-06-14,406.0,1.1259
166,2020-06-15,,
167,2020-06-16,,
168,2020-06-17,,
169,2020-06-18,405.0,1.1261
170,2020-06-19,408.0,1.1295
171,2020-06-20,409.0,1.1306
172,2020-06-21,404.0,1.1258
173,2020-06-22,407.0,1.1249
174,2020-06-23,407.0,1.1306
175,2020-06-24,406.0,1.1289
176,2020-06-25,405.0,1.1286
177,2020-06-26,409.0,1.1279
178,2020-06-27,,
179,2020-06-28,,
180,2020-06-29,,
181,2020-06-30,408.0,1.1331
182,2020-07-01,406.0,1.1299
183,2020-07-02,406.0,1.1333
184,2020-07-03,409.0,1.1332
185,2020-07-04,410.0,1.1309
186,2020-07-05,409.0,1.1309
187,2020-07-06,409.0,1.1355
188,2020-07-07,407.0,1.1327
189,2020-07-08,412.0,1.1296
190,2020-07-09,409.0,1.1318
191,2020-07-10,410.0,1.1331
192,2020-07-11,408.0,1.129
193,2020-07-12,407.0,1.1317
194,2020-07-13,,
195,2020-07-14,407.0,1.1317
196,2020-07-15,411.0,1.1328
197,2020-07-16,412.0,1.1322
198,2020-07-17,406.0,1.1317
199,2020-07-18,414.0,1.1333
200,2020-07-19,412.0,1.134
201,2020-07-20,410.0,1.1326
202,2020-07-21,412.0,1.1347
203,2020-07-22,409.0,1.1358
204,2020-07-23,410.0,1.1359
205,2020-07-24,413.0,1.1381
206,2020-07-25,412.0,1.1381
207,2020-07-26,413.0,1.1386
208,2020-07-27,412.0,1.1414
209,2020-07-28,412.0,1.1399
210,2020-07-29,416.0,1.1375
211,2020-07-30,415.0,1.1415
212,2020-07-31,411.0,1.1426
