,Date,counts,speed
0,2020-01-01,380.0,0.4331
1,2020-01-02,397.0,0.444
2,2020-01-03,394.0,0.441
3,2020-01-04,389.0,0.4376
4,2020-01-05,397.0,0.4411
5,2020-01-06,390.0,0.4401
6,2020-01-07,390.0,0.437
7,2020-01-08,395.0,0.4369
8,2020-01-09,390.0,0.4421
9,2020-01-10,389.0,0.4411
10,2020-01-11,391.0,0.4399
11,2020-01-12,392.0,0.4441
12,2020-01-13,393.0,0.4423
13,2020-01-14,394.0,0.4431
14,2020-01-15,395.0,0.446
15,2020-01-16,393.0,0.4423
16,2020-01-17,397.0,0.4438
17,2020-01-18,394.0,0.4448
18,2020-01-19,397.0,0.4434
19,2020-01-20,395.0,0.4453
20,2020-01-21,393.0,0.4485
21,2020-01-22,398.0,0.4459
22,2020-01-23,398.0,0.4427
23,2020-01-24,394.0,0.4468
24,2020-01-25,397.0,0.4454
25,2020-01-26,397.0,0.4461
26,2020-01-27,397.0,0.4478
27,2020-01-28,395.0,0.4476
28,2020-01-29,397.0,0.4475
29,2020-01-30,398.0,0.4477
30,2020-01-31,398.0,0.4457
31,2020-02-01,398.0,0.4464
32,2020-02-02,400.0,0.4505
33,2020-02-03,397.0,0.4504
34,2020-02-04,,
35,2020-02-05,,
36,2020-02-06,,
37,2020-02-07,403.0,0.4516
38,2020-02-08,400.0,0.4509
39,2020-02-09,397.0,0.4526
40,2020-02-10,402.0,0.4534
41,2020-02-11,401.0,0.4539
42,2020-02-12,396.0,0.4531
43,2020-02-13,401.0,0.4561
44,2020-02-14,400.0,0.4555
45,2020-02-15,398.0,0.4516
46,2020-02-16,399.0,0.4556
47,2020-02-17,398.0,0.4577
48,2020-02-18,,
49,2020-02-19,,
50,2020-02-20,,
51,2020-02-21,400.0,0.455
52,2020-02-22,398.0,0.4571
53,2020-02-23,398.0,0.4598
54,2020-02-24,398.0,0.4582
55,2020-02-25,399.0,0.455
56,2020-02-26,402.0,0.4554
57,2020-02-27,398.0,0.4605
58,2020-02-28,401.0,0.4592
59,2020-02-29,398.0,0.4542
60,2020-03-01,397.0,0.4571
61,2020-03-02,401.0,0.4574
62,2020-03-03,402.0,0.4572
63,2020-03-04,396.0,0.4571
64,2020-03-05,398.0,0.4573
65,2020-03-06,397.0,0.4583
66,2020-03-07,397.0,0.4558
67,2020-03-08,398.0,0.4571
68,2020-03-09,396.0,0.4573
69,2020-03-10,397.0,0.4563
70,2020-03-11,400.0,0.4576
71,2020-03-12,394.0,0.4608
72,2020-03-13,400.0,0.4596
73,2020-03-14,399.0,0.4588
74,2020-03-15,394.0,0.46
75,2020-03-16,401.0,0.4621
76,2020-03-17,399.0,0.4604
77,2020-03-18,400.0,0.4586
78,2020-03-19,401.0,0.4585
79,2020-03-20,398.0,0.4588
80,2020-03-21,404.0,0.4567
81,2020-03-22,399.0,0.4603
82,2020-03-23,399.0,0.4593
83,2020-03-24,402.0,0.4562
84,2020-03-25,401.0,0.4611
85,2020-03-26,404.0,0.4633
86,2020-03-27,401.0,0.459
87,2020-03-28,405.0,0.4572
88,2020-03-29,405.0,0.4639
89,2020-03-30,400.0,0.4655
90,2020-03-31,402.0,0.4612
91,2020-04-01,404.0,0.4598
92,2020-04-02,399.0,0.4664
93,2020-04-03,406.0,0.4677
94,2020-04-04,400.0,0.4636
95,2020-04-05,404.0,0.4673
96,2020-04-06,408.0,0.4697
97,2020-04-07,403.0,0.4662
98,2020-04-08,409.0,0.4649
99,2020-04-09,407.0,0.4679
100,2020-04-10,409.0,0.4676
101,2020-04-11,408.0,0.4676
102,2020-04-12,405.0,0.4658
103,2020-04-13,406.0,0.4685
104,2020-04-14,405.0,0.4667
105,2020-04-15,408.0,0.4675
106,2020-04-16,406.0,0.4714
107,2020-04-17,410.0,0.4713
108,2020-04-18,410.0,0.4686
109,2020-04-19,411.0,0.4678
110,2020-04-20,409.0,0.47
111,2020-04-21,414.0,0.4677
112,2020-04-22,412.0,0.4701
113,2020-04-23,414.0,0.4717
114,2020-04-24,416.0,0.4724
115,2020-04-25,415.0,0.473
116,2020-04-26,418.0,0.4703
117,2020-04-27,413.0,0.474
118,2020-04-28,416.0,0.4754
119,2020-04-29,419.0,0.4702
120,2020-04-30,417.0,0.4723
121,2020-05-01,416.0,0.4731
122,2020-05-02,420.0,0.4743
123,2020-05-03,419.0,0.4713
124,2020-05-04,418.0,0.4697
125,2020-05-05,421.0,0.4734
126,2020-05-06,418.0,0.475
127,2020-05-07,422.0,0.4738
128,2020-05-08,423.0,0.4742
129,2020-05-09,,
130,2020-05-10,426.0,0.4717
131,2020-05-11,420.0,0.4708
132,2020-05-12,419.0,0.4737
133,2020-05-13,423.0,0.4712
134,2020-05-14,418.0,0.4732
135,2020-05-15,421.0,0.4762
136,2020-05-16,424.0,0.4766
137,2020-05-17,417.0,0.4743
138,2020-05-18,425.0,0.4729
139,2020-05-19,425.0,0.4771
140,2020-05-20,424.0,0.4764
141,2020-05-21,427.0,0.4747
142,2020-05-22,428.0,0.4759
143,2020-05-23,423.0,0.4766
144,2020-05-24,428.0,0.4755
145,2020-05-25,426.0,0.4764
146,2020-05-26,428.0,0.4798
147,2020-05-27,425.0,0.4778
148,2020-05-28,428.0,0.4792
149,2020-05-29,430.0,0.48
150,2020-05-30,426.0,0.4787
151,2020-05-31,427.0,0.4807
152,2020-06-01,431.0,0.4788
153,2020-06-02,428.0,0.4792
154,2020-06-03,428.0,0.4814
155,2020-06-04,427.0,0.4822
156,2020-06-05,427.0,0.4783
157,2020-06-06,428.0,0.4813
158,2020-06-07,427.0,0.4848
159,2020-06-08,428.0,0.4833
160,2020-06-09,428.0,0.4804
161,2020-06-10,425.0,0.4856
162,2020-06-11,431.0,0.4845
163,2020-06-12,431.0,0.4803
164,2020-06-13,425.0,0.4828
165,2020-06-14,432.0,0.4877
166,2020-06-15,428.0,0.486
167,2020-06-16,430.0,0.4812
168,2020-06-17,434.0,0.4823
169,2020-06-18,430.0,0.4852
170,2020-06-19,429.0,0.4813
171,2020-06-20,435.0,0.4788
172,2020-06-21,428.0,0.4845
173,2020-06-22,434.0,0.482
174,2020-06-23,433.0,0.481
175,2020-06-24,430.0,0.4842
176,2020-06-25,432.0,0.4846
177,2020-06-26,434.0,0.4852
178,2020-06-27,434.0,0.4877
179,2020-06-28,432.0,0.4873
180,2020-06-29,431.0,0.4857
181,2020-06-30,434.0,0.4846
182,2020-07-01,432.0,0.4882
183,2020-07-02,433.0,0.4885
184,2020-07-03,437.0,0.4839
185,2020-07-04,436.0,0.4885
186,2020-07-05,436.0,0.4919
187,2020-07-06,435.0,0.4873
188,2020-07-07,435.0,0.4868
189,2020-07-08,436.0,0.4922
190,2020-07-09,434.0,0.4894
191,2020-07-10,433.0,0.4897
192,2020-07-11,433.0,0.4935
193,2020-07-12,431.0,0.4898
194,2020-07-13,436.0,0.4896
195,2020-07-14,435.0,0.4913
196,2020-07-15,432.0,0.4898
197,2020-07-16,435.0,0.4902
198,2020-07-17,432.0,0.4901
199,2020-07-18,430.0,0.4879
200,2020-07-19,433.0,0.4898
201,2020-07-20,435.0,0.4896
202,2020-07-21,429.0,0.4883
203,2020-07-22,431.0,0.492
204,2020-07-23,436.0,0.4904
205,2020-07-24,431.0,0.4865
206,2020-07-25,432.0,0.4892
207,2020-07-26,438.0,0.4928
208,2020-07-27,432.0,0.4875
209,2020-07-28,432.0,0.4851
210,2020-07-29,434.0,0.4918
211,2020-07-30,433.0,0.4908
212,2020-07-31,432.0,0.4875
213,2020-08-01,432.0,0.4885
214,2020-08-02,430.0,0.4934
215,2020-08-03,434.0,0.4887
216,2020-08-04,429.0,0.4872
217,2020-08-05,433.0,0.4901
218,2020-08-06,435.0,0.492
219,2020-08-07,429.0,0.4882
220,2020-08-08,434.0,0.4874
221,2020-08-09,436.0,0.4894
222,2020-08-10,,
223,2020-08-11,,
224,2020-08-12,,
225,2020-08-13,437.0,0.4905
226,2020-08-14,433.0,0.488
227,2020-08-15,437.0,0.4886
228,2020-08-16,438.0,0.4931
229,2020-08-17,437.0,0.4909
230,2020-08-18,437.0,0.4866
231,2020-08-19,435.0,0.4919
232,2020-08-20,438.0,0.4958
233,2020-08-21,438.0,0.4895
234,2020-08-22,437.0,0.4913
235,2020-08-23,437.0,0.495
236,2020-08-24,439.0,0.4913
237,2020-08-25,435.0,0.4932
238,2020-08-26,437.0,0.493
239,2020-08-27,437.0,0.4898
240,2020-08-28,439.0,0.4942
241,2020-08-29,437.0,0.4947
242,2020-08-30,436.0,0.4904
243,2020-08-31,438.0,0.4898
244,2020-09-01,440.0,0.492
245,2020-09-02,436.0,0.4925
246,2020-09-03,442.0,0.4908
