,Date,counts,speed
0,2020-01-01,397.0,1.1232
1,2020-01-02,397.0,1.1288
2,2020-01-03,393.0,1.1315
3,2020-01-04,397.0,1.1245
4,2020-01-05,399.0,1.1264
5,2020-01-06,393.0,1.1295
6,2020-01-07,401.0,1.1289
7,2020-01-08,395.0,1.125
8,2020-01-09,395.0,1.129
9,2020-01-10,399.0,1.1281
10,2020-01-11,398.0,1.1267
11,2020-01-12,396.0,1.1289
12,2020-01-13,399.0,1.128
13,2020-01-14,395.0,1.1268
14,2020-01-15,396.0,1.1269
15,2020-01-16,397.0,1.1297
16,2020-01-17,399.0,1.1265
17,2020-01-18,396.0,1.1258
18,2020-01-19,401.0,1.1283
19,2020-01-20,398.0,1.1278
20,2020-01-21,398.0,1.1292
21,2020-01-22,398.0,1.13
22,2020-01-23,398.0,1.1307
23,2020-01-24,396.0,1.1309
24,2020-01-25,400.0,1.1323
25,2020-01-26,397.0,1.1296
26,2020-01-27,400.0,1.1327
27,2020-01-28,400.0,1.1354
28,2020-01-29,396.0,1.1311
29,2020-01-30,401.0,1.1289
30,2020-01-31,398.0,1.1328
31,2020-02-01,396.0,1.1328
32,2020-02-02,403.0,1.1331
33,2020-02-03,396.0,1.132
34,2020-02-04,398.0,1.1332
35,2020-02-05,398.0,1.1325
36,2020-02-06,394.0,1.1309
37,2020-02-07,395.0,1.133
38,2020-02-08,400.0,1.1333
39,2020-02-09,394.0,1.1347
40,2020-02-10,394.0,1.1349
41,2020-02-11,395.0,1.1338
42,2020-02-12,396.0,1.1361
43,2020-02-13,392.0,1.1389
44,2020-02-14,397.0,1.1372
45,2020-02-15,398.0,1.1349
46,2020-02-16,397.0,1.138
47,2020-02-17,399.0,1.1394
48,2020-02-18,,
49,2020-02-19,397.0,1.1346
50,2020-02-20,396.0,1.1379
51,2020-02-21,396.0,1.1366
52,2020-02-22,397.0,1.1338
53,2020-02-23,397.0,1.1378
54,2020-02-24,396.0,1.1402
55,2020-02-25,396.0,1.1394
56,2020-02-26,398.0,1.141
57,2020-02-27,394.0,1.1429
58,2020-02-28,394.0,1.14
59,2020-02-29,400.0,1.1408
60,2020-03-01,394.0,1.1415
61,2020-03-02,394.0,1.1427
62,2020-03-03,399.0,1.1417
63,2020-03-04,398.0,1.1443
64,2020-03-05,,
65,2020-03-06,,
66,2020-03-07,,
67,2020-03-08,399.0,1.1436
68,2020-03-09,398.0,1.1455
69,2020-03-10,397.0,1.1472
70,2020-03-11,398.0,1.1472
71,2020-03-12,398.0,1.147
72,2020-03-13,395.0,1.1471
73,2020-03-14,400.0,1.1502
74,2020-03-15,401.0,1.1479
75,2020-03-16,400.0,1.1476
76,2020-03-17,399.0,1.1473
77,2020-03-18,398.0,1.1506
78,2020-03-19,399.0,1.1505
79,2020-03-20,396.0,1.1502
80,2020-03-21,401.0,1.1504
81,2020-03-22,397.0,1.1485
82,2020-03-23,395.0,1.1511
83,2020-03-24,402.0,1.1504
84,2020-03-25,395.0,1.1469
85,2020-03-26,400.0,1.1498
86,2020-03-27,400.0,1.1491
87,2020-03-28,397.0,1.1493
88,2020-03-29,402.0,1.1487
89,2020-03-30,399.0,1.1478
90,2020-03-31,400.0,1.1516
91,2020-04-01,401.0,1.1527
92,2020-04-02,398.0,1.1486
93,2020-04-03,398.0,1.1525
94,2020-04-04,398.0,1.1548
95,2020-04-05,401.0,1.1511
96,2020-04-06,401.0,1.15
97,2020-04-07,402.0,1.156
98,2020-04-08,404.0,1.1524
99,2020-04-09,403.0,1.1516
100,2020-04-10,401.0,1.1544
101,2020-04-11,403.0,1.1568
102,2020-04-12,403.0,1.1549
103,2020-04-13,402.0,1.154
104,2020-04-14,400.0,1.1537
105,2020-04-15,403.0,1.1534
106,2020-04-16,400.0,1.1537
107,2020-04-17,398.0,1.1548
108,2020-04-18,401.0,1.1532
109,2020-04-19,402.0,1.1531
110,2020-04-20,397.0,1.1533
111,2020-04-21,399.0,1.1553
112,2020-04-22,401.0,1.1534
113,2020-04-23,397.0,1.1538
114,2020-04-24,401.0,1.158
115,2020-04-25,402.0,1.155
116,2020-04-26,397.0,1.1563
117,2020-04-27,403.0,1.1589
118,2020-04-28,401.0,1.159
119,2020-04-29,403.0,1.1551
120,2020-04-30,402.0,1.1546
121,2020-05-01,399.0,1.1555
122,2020-05-02,401.0,1.1565
123,2020-05-03,405.0,1.1545
124,2020-05-04,400.0,1.1556
125,2020-05-05,404.0,1.1586
126,2020-05-06,401.0,1.1546
127,2020-05-07,399.0,1.1531
128,2020-05-08,400.0,1.1545
129,2020-05-09,403.0,1.153
130,2020-05-10,402.0,1.1536
131,2020-05-11,402.0,1.1544
132,2020-05-12,400.0,1.1537
133,2020-05-13,403.0,1.1514
134,2020-05-14,402.0,1.1528
135,2020-05-15,399.0,1.1548
136,2020-05-16,405.0,1.152
137,2020-05-17,402.0,1.1507
138,2020-05-18,401.0,1.1532
139,2020-05-19,407.0,1.1521
140,2020-05-20,401.0,1.1538
141,2020-05-21,406.0,1.1519
142,2020-05-22,408.0,1.1505
143,2020-05-23,404.0,1.1524
144,2020-05-24,405.0,1.1556
145,2020-05-25,406.0,1.154
146,2020-05-26,404.0,1.1544
147,2020-05-27,409.0,1.1544
148,2020-05-28,409.0,1.1561
149,2020-05-29,404.0,1.1584
150,2020-05-30,407.0,1.1563
151,2020-05-31,,
152,2020-06-01,,
153,2020-06-02,,
154,2020-06-03,409.0,1.1557
155,2020-06-04,407.0,1.1587
156,2020-06-05,410.0,1.1574
157,2020-06-06,409.0,1.1558
158,2020-06-07,409.0,1.1584
159,2020-06-08,413.0,1.1615
160,2020-06-09,413.0,1.1564
161,2020-06-10,409.0,1.1553
162,2020-06-11,415.0,1.1593
163,2020-06-12,410.0,1.1585
164,2020-06-13,409.0,1.159
165,2020-06-14,416.0,1.1584
166,2020-06-15,413.0,1.1603
167,2020-06-16,410.0,1.162
168,2020-06-17,417.0,1.162
169,2020-06-18,416.0,1.1638
170,2020-06-19,416.0,1.1631
171,2020-06-20,417.0,1.1621
172,2020-06-21,415.0,1.165
173,2020-06-22,420.0,1.1655
174,2020-06-23,419.0,1.1643
175,2020-06-24,415.0,1.1674
176,2020-06-25,419.0,1.17
177,2020-06-26,416.0,1.1658
178,2020-06-27,,
179,2020-06-28,,
180,2020-06-29,,
181,2020-06-30,420.0,1.1676
182,2020-07-01,419.0,1.1707
183,2020-07-02,421.0,1.1724
184,2020-07-03,417.0,1.1696
185,2020-07-04,419.0,1.1725
186,2020-07-05,421.0,1.1763
187,2020-07-06,419.0,1.1747
188,2020-07-07,421.0,1.1727
189,2020-07-08,422.0,1.1776
190,2020-07-09,422.0,1.175
191,2020-07-10,420.0,1.1746
192,2020-07-11,419.0,1.1796
193,2020-07-12,424.0,1.1779
194,2020-07-13,421.0,1.1761
195,2020-07-14,419.0,1.18
196,2020-07-15,420.0,1.1797
197,2020-07-16,418.0,1.1751
198,2020-07-17,418.0,1.1801
199,2020-07-18,417.0,1.1793
200,2020-07-19,421.0,1.1761
201,2020-07-20,422.0,1.1789
202,2020-07-21,421.0,1.18
203,2020-07-22,425.0,1.1776
204,2020-07-23,420.0,1.1808
205,2020-07-24,426.0,1.1792
206,2020-07-25,421.0,1.1756
207,2020-07-26,424.0,1.1782
208,2020-07-27,426.0,1.1797
209,2020-07-28,423.0,1.1803
210,2020-07-29,428.0,1.177
211,2020-07-30,423.0,1.1809
212,2020-07-31,426.0,1.1816
213,2020-08-01,427.0,1.1786
214,2020-08-02,423.0,1.1813
215,2020-08-03,426.0,1.1813
216,2020-08-04,424.0,1.1794
