,Date,counts,speed
0,2020-01-01,394.0,1.1506
1,2020-01-02,397.0,1.1504
2,2020-01-03,382.0,1.1563
3,2020-01-04,395.0,1.1561
4,2020-01-05,394.0,1.154
5,2020-01-06,390.0,1.154
6,2020-01-07,394.0,1.1555
7,2020-01-08,393.0,1.1529
8,2020-01-09,390.0,1.1509
9,2020-01-10,394.0,1.1555
10,2020-01-11,390.0,1.1541
11,2020-01-12,393.0,1.1524
12,2020-01-13,392.0,1.1521
13,2020-01-14,393.0,1.1544
14,2020-01-15,393.0,1.1567
15,2020-01-16,393.0,1.1562
16,2020-01-17,392.0,1.1558
17,2020-01-18,395.0,1.1593
18,2020-01-19,392.0,1.1562
19,2020-01-20,392.0,1.155
20,2020-01-21,394.0,1.1586
21,2020-01-22,394.0,1.156
22,2020-01-23,390.0,1.1555
23,2020-01-24,396.0,1.1595
24,2020-01-25,396.0,1.1582
25,2020-01-26,395.0,1.1579
26,2020-01-27,394.0,1.1609
27,2020-01-28,395.0,1.1579
28,2020-01-29,392.0,1.16
29,2020-01-30,396.0,1.1643
30,2020-01-31,396.0,1.1631
31,2020-02-01,392.0,1.1596
32,2020-02-02,394.0,1.1628
33,2020-02-03,396.0,1.164
34,2020-02-04,397.0,1.1643
35,2020-02-05,396.0,1.1643
36,2020-02-06,398.0,1.1661
37,2020-02-07,394.0,1.1644
38,2020-02-08,398.0,1.1648
39,2020-02-09,399.0,1.1638
40,2020-02-10,394.0,1.1649
41,2020-02-11,399.0,1.1632
42,2020-02-12,400.0,1.1611
43,2020-02-13,394.0,1.1631
44,2020-02-14,399.0,1.1668
45,2020-02-15,396.0,1.1629
46,2020-02-16,394.0,1.1639
47,2020-02-17,397.0,1.1652
48,2020-02-18,396.0,1.165
49,2020-02-19,397.0,1.1642
50,2020-02-20,399.0,1.1647
51,2020-02-21,400.0,1.1641
52,2020-02-22,398.0,1.163
53,2020-02-23,403.0,1.1659
54,2020-02-24,402.0,1.1655
55,2020-02-25,403.0,1.1626
56,2020-02-26,402.0,1.167
57,2020-02-27,402.0,1.1663
58,2020-02-28,406.0,1.1645
59,2020-02-29,406.0,1.1667
60,2020-03-01,407.0,1.1671
61,2020-03-02,410.0,1.1654
62,2020-03-03,409.0,1.1638
63,2020-03-04,407.0,1.1646
64,2020-03-05,408.0,1.1664
65,2020-03-06,408.0,1.1641
66,2020-03-07,407.0,1.1668
67,2020-03-08,410.0,1.1673
68,2020-03-09,410.0,1.1642
69,2020-03-10,411.0,1.1671
70,2020-03-11,411.0,1.1691
71,2020-03-12,408.0,1.1643
72,2020-03-13,,
73,2020-03-14,,
74,2020-03-15,408.0,1.1678
75,2020-03-16,412.0,1.1655
76,2020-03-17,412.0,1.1673
77,2020-03-18,409.0,1.1692
78,2020-03-19,,
79,2020-03-20,,
80,2020-03-21,413.0,1.1664
81,2020-03-22,417.0,1.1674
82,2020-03-23,418.0,1.1656
83,2020-03-24,412.0,1.1666
84,2020-03-25,417.0,1.1695
85,2020-03-26,419.0,1.1696
86,2020-03-27,417.0,1.1675
87,2020-03-28,415.0,1.1713
88,2020-03-29,417.0,1.1732
89,2020-03-30,417.0,1.1718
90,2020-03-31,,
91,2020-04-01,,
92,2020-04-02,,
93,2020-04-03,419.0,1.1764
94,2020-04-04,419.0,1.1749
95,2020-04-05,419.0,1.1754
96,2020-04-06,418.0,1.1762
97,2020-04-07,417.0,1.1775
98,2020-04-08,416.0,1.1744
99,2020-04-09,416.0,1.1777
100,2020-04-10,417.0,1.1795
101,2020-04-11,419.0,1.1755
102,2020-04-12,414.0,1.1758
103,2020-04-13,418.0,1.1795
104,2020-04-14,421.0,1.1808
105,2020-04-15,415.0,1.1777
106,2020-04-16,419.0,1.179
107,2020-04-17,423.0,1.1816
108,2020-04-18,419.0,1.1786
109,2020-04-19,418.0,1.181
110,2020-04-20,423.0,1.1801
111,2020-04-21,418.0,1.1778
112,2020-04-22,419.0,1.1784
113,2020-04-23,419.0,1.1828
114,2020-04-24,417.0,1.1836
115,2020-04-25,421.0,1.1782
116,2020-04-26,422.0,1.1828
117,2020-04-27,419.0,1.1847
118,2020-04-28,420.0,1.1787
119,2020-04-29,421.0,1.1778
120,2020-04-30,422.0,1.1834
121,2020-05-01,424.0,1.1838
122,2020-05-02,424.0,1.1827
123,2020-05-03,420.0,1.1819
124,2020-05-04,427.0,1.186
125,2020-05-05,426.0,1.1879
126,2020-05-06,424.0,1.1843
127,2020-05-07,427.0,1.1864
128,2020-05-08,423.0,1.1861
129,2020-05-09,425.0,1.1877
130,2020-05-10,425.0,1.1863
131,2020-05-11,423.0,1.1867
132,2020-05-12,428.0,1.1855
133,2020-05-13,,
134,2020-05-14,,
135,2020-05-15,423.0,1.1833
136,2020-05-16,425.0,1.1813
137,2020-05-17,427.0,1.1818
138,2020-05-18,426.0,1.182
139,2020-05-19,426.0,1.1806
140,2020-05-20,428.0,1.182
141,2020-05-21,424.0,1.1824
142,2020-05-22,425.0,1.1843
143,2020-05-23,430.0,1.1863
144,2020-05-24,424.0,1.1842
145,2020-05-25,424.0,1.1846
146,2020-05-26,431.0,1.1869
147,2020-05-27,427.0,1.1847
148,2020-05-28,425.0,1.183
149,2020-05-29,428.0,1.1882
150,2020-05-30,430.0,1.1893
151,2020-05-31,426.0,1.1862
152,2020-06-01,432.0,1.1867
153,2020-06-02,427.0,1.1897
154,2020-06-03,428.0,1.1881
155,2020-06-04,432.0,1.1886
156,2020-06-05,426.0,1.1895
157,2020-06-06,432.0,1.1908
158,2020-06-07,,
159,2020-06-08,,
160,2020-06-09,,
161,2020-06-10,431.0,1.1906
162,2020-06-11,,
163,2020-06-12,433.0,1.1892
164,2020-06-13,431.0,1.188
165,2020-06-14,436.0,1.189
166,2020-06-15,435.0,1.1924
167,2020-06-16,432.0,1.1933
168,2020-06-17,433.0,1.1936
169,2020-06-18,,
170,2020-06-19,,
171,2020-06-20,437.0,1.1943
172,2020-06-21,432.0,1.1906
173,2020-06-22,433.0,1.1923
174,2020-06-23,435.0,1.1932
175,2020-06-24,433.0,1.1917
176,2020-06-25,433.0,1.1937
177,2020-06-26,438.0,1.194
178,2020-06-27,435.0,1.1915
179,2020-06-28,437.0,1.1933
180,2020-06-29,441.0,1.1943
181,2020-06-30,435.0,1.1946
182,2020-07-01,439.0,1.1938
183,2020-07-02,438.0,1.1949
184,2020-07-03,437.0,1.194
185,2020-07-04,436.0,1.1916
186,2020-07-05,441.0,1.1952
187,2020-07-06,435.0,1.1944
188,2020-07-07,440.0,1.1942
189,2020-07-08,437.0,1.1948
190,2020-07-09,440.0,1.1957
191,2020-07-10,439.0,1.1969
192,2020-07-11,442.0,1.1958
193,2020-07-12,439.0,1.1964
194,2020-07-13,439.0,1.1979
195,2020-07-14,439.0,1.1949
196,2020-07-15,443.0,1.198
197,2020-07-16,439.0,1.2009
198,2020-07-17,441.0,1.2006
199,2020-07-18,442.0,1.1967
200,2020-07-19,440.0,1.1975
201,2020-07-20,439.0,1.1979
202,2020-07-21,440.0,1.1972
203,2020-07-22,441.0,1.1962
204,2020-07-23,442.0,1.1991
205,2020-07-24,442.0,1.1976
206,2020-07-25,440.0,1.1972
207,2020-07-26,441.0,1.1984
208,2020-07-27,439.0,1.1982
209,2020-07-28,444.0,1.2004
210,2020-07-29,444.0,1.2027
211,2020-07-30,441.0,1.2002
212,2020-07-31,444.0,1.2016
213,2020-08-01,441.0,1.2038
214,2020-08-02,443.0,1.2049
215,2020-08-03,443.0,1.2039
216,2020-08-04,439.0,1.2015
217,2020-08-05,440.0,1.2042
218,2020-08-06,440.0,1.2048
219,2020-08-07,439.0,1.2027
220,2020-08-08,439.0,1.2031
221,2020-08-09,439.0,1.2034
222,2020-08-10,441.0,1.204
223,2020-08-11,,
224,2020-08-12,,
225,2020-08-13,,
226,2020-08-14,439.0,1.2
227,2020-08-15,441.0,1.1994
228,2020-08-16,442.0,1.1988
229,2020-08-17,441.0,1.1985
230,2020-08-18,444.0,1.201
231,2020-08-19,440.0,1.2022
232,2020-08-20,444.0,1.198
233,2020-08-21,443.0,1.1988
234,2020-08-22,444.0,1.2014
235,2020-08-23,444.0,1.2018
236,2020-08-24,447.0,1.1988
237,2020-08-25,,
238,2020-08-26,,
239,2020-08-27,,
240,2020-08-28,,
241,2020-08-29,443.0,1.1978
242,2020-08-30,444.0,1.1995
243,2020-08-31,445.0,1.2001
244,2020-09-01,445.0,1.1997
245,2020-09-02,443.0,1.2024
246,2020-09-03,442.0,1.2026
247,2020-09-04,443.0,1.2006
248,2020-09-05,446.0,1.2013
249,2020-09-06,443.0,1.2014
250,2020-09-07,446.0,1.2039
251,2020-09-08,444.0,1.2048
252,2020-09-09,446.0,1.2027
253,2020-09-10,448.0,1.2019
254,2020-09-11,447.0,1.2067
255,2020-09-12,446.0,1.2063
256,2020-09-13,446.0,1.2021
257,2020-09-14,450.0,1.2031
258,2020-09-15,447.0,1.2056
259,2020-09-16,450.0,1.2059
260,2020-09-17,452.0,1.204
261,2020-09-18,447.0,1.2055
262,2020-09-19,449.0,1.2092
263,2020-09-20,448.0,1.2087
264,2020-09-21,445.0,1.2053
265,2020-09-22,,
266,2020-09-23,,
267,2020-09-24,446.0,1.2092
268,2020-09-25,450.0,1.2118
269,2020-09-26,445.0,1.2161
270,2020-09-27,448.0,1.2116
271,2020-09-28,448.0,1.2124
272,2020-09-29,445.0,1.2172
273,2020-09-30,449.0,1.2167
274,2020-10-01,448.0,1.2165
275,2020-10-02,444.0,1.2159
276,2020-10-03,450.0,1.2163
277,2020-10-04,446.0,1.2196
278,2020-10-05,449.0,1.219
279,2020-10-06,451.0,1.2169
280,2020-10-07,445.0,1.2202
281,2020-10-08,449.0,1.2194
282,2020-10-09,447.0,1.2164
283,2020-10-10,450.0,1.2192
284,2020-10-11,451.0,1.2192
285,2020-10-12,452.0,1.2152
286,2020-10-13,452.0,1.2168
287,2020-10-14,451.0,1.219
288,2020-10-15,449.0,1.216
289,2020-10-16,,
290,2020-10-17,451.0,1.2165
291,2020-10-18,453.0,1.2191
292,2020-10-19,449.0,1.2202
293,2020-10-20,454.0,1.2169
294,2020-10-21,453.0,1.2174
295,2020-10-22,,
296,2020-10-23,,
297,2020-10-24,455.0,1.2194
298,2020-10-25,452.0,1.2207
299,2020-10-26,,
300,2020-10-27,,
301,2020-10-28,,
302,2020-10-29,457.0,1.2197
303,2020-10-30,458.0,1.2218
304,2020-10-31,452.0,1.2248
305,2020-11-01,458.0,1.2211
306,2020-11-02,460.0,1.2235
307,2020-11-03,457.0,1.2281
308,2020-11-04,457.0,1.2236
309,2020-11-05,461.0,1.2242
310,2020-11-06,460.0,1.2251
311,2020-11-07,458.0,1.2243
312,2020-11-08,460.0,1.226
313,2020-11-09,460.0,1.2269
314,2020-11-10,460.0,1.2254
315,2020-11-11,462.0,1.2264
316,2020-11-12,460.0,1.227
317,2020-11-13,461.0,1.2261
318,2020-11-14,461.0,1.228
319,2020-11-15,459.0,1.2309
320,2020-11-16,464.0,1.2274
321,2020-11-17,459.0,1.2268
