,Date,counts,speed
0,2020-01-01,396.0,0.9692
1,2020-01-02,382.0,0.9536
2,2020-01-03,382.0,0.964
3,2020-01-04,393.0,0.9738
4,2020-01-05,385.0,0.9616
5,2020-01-06,388.0,0.9606
6,2020-01-07,391.0,0.9705
7,2020-01-08,390.0,0.9672
8,2020-01-09,392.0,0.9606
9,2020-01-10,390.0,0.9646
10,2020-01-11,390.0,0.9706
11,2020-01-12,391.0,0.9674
12,2020-01-13,394.0,0.9675
13,2020-01-14,388.0,0.9727
14,2020-01-15,395.0,0.9726
15,2020-01-16,391.0,0.969
16,2020-01-17,391.0,0.9695
17,2020-01-18,396.0,0.9718
18,2020-01-19,390.0,0.9725
19,2020-01-20,391.0,0.9686
20,2020-01-21,391.0,0.9707
21,2020-01-22,391.0,0.9756
22,2020-01-23,392.0,0.9702
23,2020-01-24,395.0,0.9709
24,2020-01-25,390.0,0.9774
25,2020-01-26,394.0,0.9743
26,2020-01-27,393.0,0.971
27,2020-01-28,395.0,0.9755
28,2020-01-29,393.0,0.975
29,2020-01-30,395.0,0.974
30,2020-01-31,393.0,0.9767
31,2020-02-01,396.0,0.9783
32,2020-02-02,394.0,0.9778
33,2020-02-03,396.0,0.9779
34,2020-02-04,395.0,0.9762
35,2020-02-05,398.0,0.9758
36,2020-02-06,398.0,0.9782
37,2020-02-07,399.0,0.9785
38,2020-02-08,399.0,0.9787
39,2020-02-09,398.0,0.9804
40,2020-02-10,401.0,0.9786
41,2020-02-11,398.0,0.9761
42,2020-02-12,397.0,0.9794
43,2020-02-13,399.0,0.9808
44,2020-02-14,401.0,0.9789
45,2020-02-15,402.0,0.9817
46,2020-02-16,402.0,0.9819
47,2020-02-17,405.0,0.9809
48,2020-02-18,401.0,0.9812
49,2020-02-19,403.0,0.9808
50,2020-02-20,401.0,0.9798
51,2020-02-21,403.0,0.9785
52,2020-02-22,404.0,0.9807
53,2020-02-23,404.0,0.9827
54,2020-02-24,402.0,0.9804
55,2020-02-25,403.0,0.9809
56,2020-02-26,407.0,0.9843
57,2020-02-27,401.0,0.9856
58,2020-02-28,405.0,0.9807
59,2020-02-29,403.0,0.9837
60,2020-03-01,401.0,0.9849
61,2020-03-02,,
62,2020-03-03,402.0,0.9851
63,2020-03-04,405.0,0.9845
64,2020-03-05,405.0,0.9855
65,2020-03-06,407.0,0.9885
66,2020-03-07,406.0,0.9896
67,2020-03-08,408.0,0.9861
68,2020-03-09,408.0,0.9897
69,2020-03-10,410.0,0.9917
70,2020-03-11,412.0,0.9864
71,2020-03-12,407.0,0.9881
72,2020-03-13,410.0,0.9891
73,2020-03-14,413.0,0.9885
74,2020-03-15,408.0,0.99
75,2020-03-16,409.0,0.9898
76,2020-03-17,413.0,0.9878
77,2020-03-18,407.0,0.9867
78,2020-03-19,408.0,0.9865
79,2020-03-20,414.0,0.9894
80,2020-03-21,407.0,0.9884
81,2020-03-22,411.0,0.9848
82,2020-03-23,409.0,0.9859
83,2020-03-24,407.0,0.987
84,2020-03-25,408.0,0.9858
85,2020-03-26,409.0,0.9855
86,2020-03-27,407.0,0.9875
87,2020-03-28,411.0,0.9859
88,2020-03-29,412.0,0.9861
89,2020-03-30,411.0,0.9871
90,2020-03-31,410.0,0.9846
91,2020-04-01,409.0,0.9829
92,2020-04-02,410.0,0.9833
93,2020-04-03,413.0,0.9853
94,2020-04-04,408.0,0.9832
95,2020-04-05,410.0,0.9806
96,2020-04-06,413.0,0.9821
97,2020-04-07,408.0,0.9863
98,2020-04-08,410.0,0.9826
99,2020-04-09,412.0,0.9841
100,2020-04-10,,
101,2020-04-11,,
102,2020-04-12,410.0,0.9882
103,2020-04-13,406.0,0.985
104,2020-04-14,411.0,0.9827
105,2020-04-15,412.0,0.9879
106,2020-04-16,408.0,0.9894
107,2020-04-17,410.0,0.9842
108,2020-04-18,412.0,0.9852
109,2020-04-19,412.0,0.9864
110,2020-04-20,409.0,0.9862
111,2020-04-21,415.0,0.9884
112,2020-04-22,414.0,0.9867
113,2020-04-23,410.0,0.9838
114,2020-04-24,412.0,0.9842
115,2020-04-25,415.0,0.9871
116,2020-04-26,411.0,0.9837
117,2020-04-27,,
118,2020-04-28,,
119,2020-04-29,,
120,2020-04-30,413.0,0.9855
121,2020-05-01,416.0,0.9856
122,2020-05-02,411.0,0.9853
123,2020-05-03,411.0,0.9834
124,2020-05-04,418.0,0.9864
125,2020-05-05,411.0,0.9845
126,2020-05-06,414.0,0.9862
127,2020-05-07,419.0,0.9868
128,2020-05-08,416.0,0.9884
129,2020-05-09,419.0,0.9893
130,2020-05-10,,
131,2020-05-11,,
132,2020-05-12,,
133,2020-05-13,421.0,0.9926
134,2020-05-14,417.0,0.9947
135,2020-05-15,415.0,0.9938
136,2020-05-16,419.0,0.9907
137,2020-05-17,417.0,0.9906
138,2020-05-18,420.0,0.9938
139,2020-05-19,422.0,0.9916
140,2020-05-20,416.0,0.9882
141,2020-05-21,422.0,0.9941
142,2020-05-22,422.0,0.9931
143,2020-05-23,417.0,0.9874
144,2020-05-24,421.0,0.9914
145,2020-05-25,418.0,0.9918
146,2020-05-26,416.0,0.9908
147,2020-05-27,421.0,0.9939
148,2020-05-28,421.0,0.9954
149,2020-05-29,420.0,0.9916
150,2020-05-30,419.0,0.9951
151,2020-05-31,421.0,0.9944
152,2020-06-01,423.0,0.9902
153,2020-06-02,424.0,0.9934
154,2020-06-03,423.0,0.9941
155,2020-06-04,421.0,0.9926
156,2020-06-05,426.0,0.9907
157,2020-06-06,424.0,0.9935
158,2020-06-07,424.0,0.9967
159,2020-06-08,423.0,0.9955
160,2020-06-09,422.0,0.9937
161,2020-06-10,425.0,0.9943
162,2020-06-11,422.0,0.9943
163,2020-06-12,422.0,0.9939
164,2020-06-13,423.0,0.9941
165,2020-06-14,426.0,0.9923
166,2020-06-15,425.0,0.9919
167,2020-06-16,426.0,0.9953
168,2020-06-17,425.0,0.9952
169,2020-06-18,428.0,0.9959
170,2020-06-19,428.0,0.9967
171,2020-06-20,424.0,0.9949
172,2020-06-21,426.0,0.9971
173,2020-06-22,427.0,0.9955
174,2020-06-23,425.0,0.9956
175,2020-06-24,427.0,0.9947
176,2020-06-25,428.0,0.995
177,2020-06-26,426.0,0.9945
178,2020-06-27,425.0,0.9935
179,2020-06-28,429.0,0.9932
180,2020-06-29,426.0,0.997
181,2020-06-30,427.0,0.9957
182,2020-07-01,427.0,0.9926
183,2020-07-02,424.0,0.9948
184,2020-07-03,427.0,0.9951
185,2020-07-04,427.0,0.9924
186,2020-07-05,424.0,0.9923
187,2020-07-06,425.0,0.9932
188,2020-07-07,423.0,0.9939
189,2020-07-08,428.0,0.994
190,2020-07-09,426.0,0.9945
191,2020-07-10,428.0,0.9932
192,2020-07-11,,
193,2020-07-12,,
194,2020-07-13,426.0,0.9937
195,2020-07-14,430.0,0.994
196,2020-07-15,,
197,2020-07-16,,
198,2020-07-17,430.0,0.9937
199,2020-07-18,430.0,0.9948
200,2020-07-19,432.0,0.9923
201,2020-07-20,434.0,0.9935
202,2020-07-21,429.0,0.9948
203,2020-07-22,431.0,0.9914
204,2020-07-23,430.0,0.9948
205,2020-07-24,430.0,0.9958
206,2020-07-25,429.0,0.994
207,2020-07-26,432.0,0.993
208,2020-07-27,432.0,0.9977
209,2020-07-28,433.0,0.9965
210,2020-07-29,435.0,0.9957
211,2020-07-30,,
212,2020-07-31,,
213,2020-08-01,,
214,2020-08-02,431.0,0.9984
215,2020-08-03,430.0,0.9966
216,2020-08-04,436.0,0.9941
217,2020-08-05,434.0,0.9964
218,2020-08-06,433.0,0.9982
219,2020-08-07,434.0,0.9959
220,2020-08-08,,
221,2020-08-09,,
222,2020-08-10,,
223,2020-08-11,439.0,1.0014
224,2020-08-12,438.0,1.004
225,2020-08-13,,
226,2020-08-14,,
227,2020-08-15,435.0,1.0024
228,2020-08-16,440.0,1.0075
229,2020-08-17,434.0,1.0061
230,2020-08-18,435.0,1.0051
231,2020-08-19,438.0,1.0075
232,2020-08-20,438.0,1.0102
233,2020-08-21,440.0,1.0094
234,2020-08-22,438.0,1.0088
235,2020-08-23,439.0,1.0126
236,2020-08-24,439.0,1.0125
237,2020-08-25,437.0,1.0129
238,2020-08-26,438.0,1.0158
239,2020-08-27,441.0,1.0144
240,2020-08-28,,
241,2020-08-29,,
242,2020-08-30,444.0,1.0179
243,2020-08-31,442.0,1.0154
244,2020-09-01,444.0,1.012
245,2020-09-02,445.0,1.0151
246,2020-09-03,445.0,1.0152
247,2020-09-04,446.0,1.012
248,2020-09-05,446.0,1.0132
249,2020-09-06,449.0,1.017
250,2020-09-07,444.0,1.0136
251,2020-09-08,447.0,1.0123
252,2020-09-09,446.0,1.0172
253,2020-09-10,443.0,1.0162
254,2020-09-11,446.0,1.0132
255,2020-09-12,443.0,1.0141
256,2020-09-13,441.0,1.0148
257,2020-09-14,442.0,1.0169
258,2020-09-15,442.0,1.0136
259,2020-09-16,440.0,1.0164
260,2020-09-17,441.0,1.0166
261,2020-09-18,439.0,1.0146
262,2020-09-19,440.0,1.0143
263,2020-09-20,444.0,1.0148
264,2020-09-21,441.0,1.0128
265,2020-09-22,442.0,1.0112
266,2020-09-23,446.0,1.0132
267,2020-09-24,442.0,1.0155
268,2020-09-25,442.0,1.0122
269,2020-09-26,444.0,1.0129
270,2020-09-27,442.0,1.0149
271,2020-09-28,442.0,1.0136
272,2020-09-29,443.0,1.0137
273,2020-09-30,442.0,1.0166
274,2020-10-01,445.0,1.0174
275,2020-10-02,440.0,1.016
276,2020-10-03,441.0,1.016
277,2020-10-04,444.0,1.019
278,2020-10-05,440.0,1.0198
279,2020-10-06,443.0,1.0164
280,2020-10-07,442.0,1.0172
281,2020-10-08,444.0,1.0213
282,2020-10-09,444.0,1.0181
283,2020-10-10,444.0,1.0145
284,2020-10-11,442.0,1.0172
285,2020-10-12,447.0,1.0166
286,2020-10-13,447.0,1.0179
287,2020-10-14,445.0,1.0158
288,2020-10-15,448.0,1.0147
289,2020-10-16,446.0,1.0166
290,2020-10-17,446.0,1.0186
291,2020-10-18,450.0,1.0155
292,2020-10-19,449.0,1.0153
293,2020-10-20,450.0,1.0185
294,2020-10-21,449.0,1.0174
295,2020-10-22,451.0,1.0136
296,2020-10-23,451.0,1.0139
297,2020-10-24,450.0,1.0154
298,2020-10-25,453.0,1.0146
299,2020-10-26,454.0,1.0159
300,2020-10-27,449.0,1.0159
301,2020-10-28,454.0,1.015
302,2020-10-29,453.0,1.0154
303,2020-10-30,449.0,1.0189
304,2020-10-31,456.0,1.0192
305,2020-11-01,450.0,1.0156
306,2020-11-02,451.0,1.0178
307,2020-11-03,455.0,1.0224
308,2020-11-04,454.0,1.019
309,2020-11-05,455.0,1.0181
310,2020-11-06,457.0,1.0198
311,2020-11-07,457.0,1.0198
312,2020-11-08,459.0,1.0216
313,2020-11-09,461.0,1.0219
314,2020-11-10,456.0,1.0215
315,2020-11-11,457.0,1.0194
316,2020-11-12,460.0,1.0185
317,2020-11-13,,
318,2020-11-14,,
319,2020-11-15,460.0,1.0188
320,2020-11-16,457.0,1.022
321,2020-11-17,460.0,1.0223
322,2020-11-18,458.0,1.0229
323,2020-11-19,457.0,1.0244
324,2020-11-20,460.0,1.0264
325,2020-11-21,456.0,1.0225
326,2020-11-22,458.0,1.0257
327,2020-11-23,457.0,1.0301
328,2020-11-24,460.0,1.0241
329,2020-11-25,460.0,1.0234
330,2020-11-26,461.0,1.0269
331,2020-11-27,463.0,1.025
332,2020-11-28,464.0,1.0243
333,2020-11-29,459.0,1.0279
334,2020-11-30,466.0,1.0299
335,2020-12-01,464.0,1.0246
336,2020-12-02,461.0,1.0233
337,2020-12-03,468.0,1.0265
338,2020-12-04,463.0,1.0261
339,2020-12-05,462.0,1.025
340,2020-12-06,464.0,1.0237
341,2020-12-07,464.0,1.024
342,2020-12-08,461.0,1.0228
343,2020-12-09,465.0,1.0261
344,2020-12-10,462.0,1.0266
345,2020-12-11,463.0,1.0251
346,2020-12-12,461.0,1.0244
347,2020-12-13,464.0,1.0237
348,2020-12-14,462.0,1.0265
349,2020-12-15,460.0,1.0269
350,2020-12-16,466.0,1.0248
351,2020-12-17,460.0,1.0254
352,2020-12-18,464.0,1.0276
353,2020-12-19,463.0,1.0273
354,2020-12-20,460.0,1.0239
355,2020-12-21,464.0,1.0275
356,2020-12-22,461.0,1.0264
357,2020-12-23,464.0,1.0273
358,2020-12-24,467.0,1.0277
359,2020-12-25,462.0,1.0299
360,2020-12-26,463.0,1.0277
361,2020-12-27,464.0,1.025
362,2020-12-28,460.0,1.0266
363,2020-12-29,,
364,2020-12-30,,
365,2020-12-31,,
