,Date,counts,speed
0,2020-01-01,393.0,0.3326
1,2020-01-02,391.0,0.3414
2,2020-01-03,393.0,0.3474
3,2020-01-04,394.0,0.3398
4,2020-01-05,392.0,0.3366
5,2020-01-06,393.0,0.3442
6,2020-01-07,397.0,0.3424
7,2020-01-08,395.0,0.3368
8,2020-01-09,394.0,0.3383
9,2020-01-10,395.0,0.3406
10,2020-01-11,398.0,0.3416
11,2020-01-12,397.0,0.3376
12,2020-01-13,394.0,0.3385
13,2020-01-14,399.0,0.3419
14,2020-01-15,,
15,2020-01-16,396.0,0.3383
16,2020-01-17,401.0,0.3383
17,2020-01-18,393.0,0.3414
18,2020-01-19,397.0,0.3422
19,2020-01-20,402.0,0.3417
20,2020-01-21,394.0,0.3443
21,2020-01-22,400.0,0.3446
22,2020-01-23,398.0,0.3427
23,2020-01-24,396.0,0.3452
24,2020-01-25,397.0,0.3465
25,2020-01-26,399.0,0.3422
26,2020-01-27,398.0,0.345
27,2020-01-28,396.0,0.3449
28,2020-01-29,397.0,0.345
29,2020-01-30,401.0,0.346
30,2020-01-31,395.0,0.3475
31,2020-02-01,401.0,0.3462
32,2020-02-02,402.0,0.3477
33,2020-02-03,401.0,0.347
34,2020-02-04,400.0,0.3462
35,2020-02-05,399.0,0.346
36,2020-02-06,404.0,0.3496
37,2020-02-07,404.0,0.3483
38,2020-02-08,403.0,0.3443
39,2020-02-09,405.0,0.3448
40,2020-02-10,401.0,0.3454
41,2020-02-11,407.0,0.3448
42,2020-02-12,406.0,0.3426
43,2020-02-13,406.0,0.3459
44,2020-02-14,408.0,0.3461
45,2020-02-15,408.0,0.3447
46,2020-02-16,406.0,0.3451
47,2020-02-17,405.0,0.3489
48,2020-02-18,409.0,0.3461
49,2020-02-19,410.0,0.3456
50,2020-02-20,409.0,0.3468
51,2020-02-21,413.0,0.3457
52,2020-02-22,411.0,0.3473
53,2020-02-23,412.0,0.3484
54,2020-02-24,,
55,2020-02-25,,
56,2020-02-26,,
57,2020-02-27,417.0,0.3466
58,2020-02-28,411.0,0.3466
59,2020-02-29,413.0,0.352
60,2020-03-01,418.0,0.3488
61,2020-03-02,414.0,0.3453
62,2020-03-03,415.0,0.3509
63,2020-03-04,418.0,0.3541
64,2020-03-05,414.0,0.3499
65,2020-03-06,417.0,0.3503
66,2020-03-07,420.0,0.3521
67,2020-03-08,419.0,0.3501
68,2020-03-09,418.0,0.3496
69,2020-03-10,423.0,0.3512
70,2020-03-11,419.0,0.3529
71,2020-03-12,418.0,0.3521
72,2020-03-13,424.0,0.3492
73,2020-03-14,,
74,2020-03-15,422.0,0.3538
75,2020-03-16,421.0,0.3541
76,2020-03-17,419.0,0.3536
77,2020-03-18,420.0,0.3526
78,2020-03-19,419.0,0.3524
79,2020-03-20,421.0,0.3522
80,2020-03-21,419.0,0.3534
81,2020-03-22,420.0,0.3551
82,2020-03-23,420.0,0.3536
83,2020-03-24,420.0,0.351
84,2020-03-25,421.0,0.3521
85,2020-03-26,421.0,0.3555
86,2020-03-27,423.0,0.3524
87,2020-03-28,419.0,0.3543
88,2020-03-29,420.0,0.3537
89,2020-03-30,419.0,0.3516
90,2020-03-31,417.0,0.3559
91,2020-04-01,417.0,0.3566
92,2020-04-02,416.0,0.3553
93,2020-04-03,415.0,0.3553
94,2020-04-04,419.0,0.3542
95,2020-04-05,,
96,2020-04-06,418.0,0.357
97,2020-04-07,419.0,0.3559
98,2020-04-08,415.0,0.3548
99,2020-04-09,420.0,0.357
100,2020-04-10,421.0,0.3569
101,2020-04-11,416.0,0.3534
102,2020-04-12,420.0,0.3549
103,2020-04-13,418.0,0.3588
104,2020-04-14,417.0,0.3542
105,2020-04-15,422.0,0.3523
106,2020-04-16,418.0,0.3543
107,2020-04-17,416.0,0.3528
108,2020-04-18,423.0,0.351
109,2020-04-19,421.0,0.3518
110,2020-04-20,422.0,0.3517
111,2020-04-21,,
112,2020-04-22,,
113,2020-04-23,423.0,0.3537
114,2020-04-24,420.0,0.3543
115,2020-04-25,423.0,0.3559
116,2020-04-26,,
117,2020-04-27,,
118,2020-04-28,421.0,0.3561
119,2020-04-29,422.0,0.3584
120,2020-04-30,425.0,0.3575
121,2020-05-01,425.0,0.3592
122,2020-05-02,427.0,0.3611
123,2020-05-03,427.0,0.3571
124,2020-05-04,428.0,0.3554
125,2020-05-05,430.0,0.3619
126,2020-05-06,431.0,0.3605
127,2020-05-07,432.0,0.3555
128,2020-05-08,432.0,0.3595
129,2020-05-09,434.0,0.3594
130,2020-05-10,430.0,0.3596
131,2020-05-11,434.0,0.3616
132,2020-05-12,431.0,0.3637
133,2020-05-13,434.0,0.3595
134,2020-05-14,434.0,0.3627
135,2020-05-15,430.0,0.3624
136,2020-05-16,432.0,0.3583
137,2020-05-17,431.0,0.3612
