,Date,counts,speed
0,2020-01-01,384.0,0.8754
1,2020-01-02,394.0,0.8696
2,2020-01-03,391.0,0.8651
3,2020-01-04,390.0,0.872
4,2020-01-05,393.0,0.8744
5,2020-01-06,391.0,0.8716
6,2020-01-07,389.0,0.87
7,2020-01-08,395.0,0.8756
8,2020-01-09,389.0,0.8735
9,2020-01-10,393.0,0.8734
10,2020-01-11,395.0,0.8749
11,2020-01-12,391.0,0.8724
12,2020-01-13,394.0,0.8753
13,2020-01-14,396.0,0.8739
14,2020-01-15,,
15,2020-01-16,396.0,0.8758
16,2020-01-17,399.0,0.8736
17,2020-01-18,396.0,0.8732
18,2020-01-19,394.0,0.8739
19,2020-01-20,398.0,0.8739
20,2020-01-21,397.0,0.8744
21,2020-01-22,393.0,0.8752
22,2020-01-23,397.0,0.8735
23,2020-01-24,,
24,2020-01-25,,
25,2020-01-26,,
26,2020-01-27,399.0,0.8749
27,2020-01-28,401.0,0.8778
28,2020-01-29,397.0,0.878
29,2020-01-30,403.0,0.8769
30,2020-01-31,399.0,0.8752
31,2020-02-01,398.0,0.8786
32,2020-02-02,399.0,0.8764
33,2020-02-03,399.0,0.8759
34,2020-02-04,400.0,0.8756
35,2020-02-05,397.0,0.8741
36,2020-02-06,397.0,0.8769
37,2020-02-07,401.0,0.8788
38,2020-02-08,396.0,0.8751
39,2020-02-09,396.0,0.8772
40,2020-02-10,403.0,0.8809
41,2020-02-11,394.0,0.881
42,2020-02-12,400.0,0.8764
43,2020-02-13,403.0,0.8782
44,2020-02-14,394.0,0.8787
45,2020-02-15,404.0,0.8772
46,2020-02-16,399.0,0.8784
47,2020-02-17,395.0,0.879
48,2020-02-18,404.0,0.8769
49,2020-02-19,396.0,0.8803
50,2020-02-20,398.0,0.8814
51,2020-02-21,405.0,0.8776
52,2020-02-22,401.0,0.8804
53,2020-02-23,401.0,0.8829
54,2020-02-24,405.0,0.8819
55,2020-02-25,399.0,0.8796
56,2020-02-26,405.0,0.8842
57,2020-02-27,401.0,0.884
58,2020-02-28,403.0,0.8839
59,2020-02-29,404.0,0.8851
60,2020-03-01,401.0,0.8837
61,2020-03-02,401.0,0.8854
62,2020-03-03,406.0,0.8837
63,2020-03-04,400.0,0.8852
64,2020-03-05,401.0,0.8838
65,2020-03-06,401.0,0.8813
66,2020-03-07,400.0,0.8813
67,2020-03-08,400.0,0.885
68,2020-03-09,398.0,0.8865
69,2020-03-10,400.0,0.8853
70,2020-03-11,402.0,0.8827
71,2020-03-12,396.0,0.8826
72,2020-03-13,401.0,0.8825
73,2020-03-14,399.0,0.8836
74,2020-03-15,397.0,0.8812
75,2020-03-16,403.0,0.8814
76,2020-03-17,401.0,0.885
77,2020-03-18,403.0,0.8814
78,2020-03-19,400.0,0.8823
79,2020-03-20,404.0,0.8875
80,2020-03-21,403.0,0.8858
81,2020-03-22,399.0,0.8848
82,2020-03-23,,
83,2020-03-24,,
84,2020-03-25,401.0,0.8876
85,2020-03-26,408.0,0.888
86,2020-03-27,403.0,0.8879
87,2020-03-28,406.0,0.8907
88,2020-03-29,404.0,0.8906
89,2020-03-30,406.0,0.8887
90,2020-03-31,405.0,0.8905
91,2020-04-01,405.0,0.8901
92,2020-04-02,408.0,0.889
93,2020-04-03,407.0,0.8877
94,2020-04-04,409.0,0.891
95,2020-04-05,405.0,0.8906
96,2020-04-06,406.0,0.8874
97,2020-04-07,405.0,0.891
98,2020-04-08,405.0,0.8928
99,2020-04-09,407.0,0.8906
100,2020-04-10,406.0,0.8902
101,2020-04-11,404.0,0.8939
102,2020-04-12,406.0,0.8937
103,2020-04-13,408.0,0.8912
104,2020-04-14,406.0,0.8953
105,2020-04-15,408.0,0.8954
106,2020-04-16,408.0,0.8935
107,2020-04-17,410.0,0.8922
108,2020-04-18,409.0,0.892
109,2020-04-19,410.0,0.893
110,2020-04-20,407.0,0.8917
111,2020-04-21,413.0,0.8905
112,2020-04-22,412.0,0.8929
113,2020-04-23,408.0,0.8928
114,2020-04-24,412.0,0.8902
115,2020-04-25,410.0,0.8933
116,2020-04-26,407.0,0.8929
117,2020-04-27,413.0,0.8889
118,2020-04-28,407.0,0.8908
119,2020-04-29,410.0,0.8938
120,2020-04-30,413.0,0.8923
121,2020-05-01,412.0,0.8918
122,2020-05-02,415.0,0.893
123,2020-05-03,414.0,0.8939
124,2020-05-04,417.0,0.8957
125,2020-05-05,417.0,0.8924
126,2020-05-06,415.0,0.8925
127,2020-05-07,414.0,0.8948
128,2020-05-08,419.0,0.8968
129,2020-05-09,415.0,0.8974
130,2020-05-10,414.0,0.8948
131,2020-05-11,415.0,0.8974
132,2020-05-12,,
133,2020-05-13,,
134,2020-05-14,419.0,0.8982
135,2020-05-15,417.0,0.9004
136,2020-05-16,418.0,0.8986
137,2020-05-17,419.0,0.9008
138,2020-05-18,418.0,0.9022
139,2020-05-19,421.0,0.9021
140,2020-05-20,422.0,0.9012
141,2020-05-21,418.0,0.9036
142,2020-05-22,425.0,0.9053
143,2020-05-23,419.0,0.9039
144,2020-05-24,422.0,0.9063
145,2020-05-25,420.0,0.9063
146,2020-05-26,422.0,0.9056
147,2020-05-27,421.0,0.9079
148,2020-05-28,423.0,0.9065
149,2020-05-29,423.0,0.9074
150,2020-05-30,424.0,0.907
151,2020-05-31,427.0,0.9065
152,2020-06-01,426.0,0.91
153,2020-06-02,,
154,2020-06-03,,
155,2020-06-04,427.0,0.907
156,2020-06-05,428.0,0.9106
157,2020-06-06,429.0,0.9084
158,2020-06-07,430.0,0.9048
159,2020-06-08,426.0,0.9058
160,2020-06-09,428.0,0.9099
161,2020-06-10,430.0,0.9086
162,2020-06-11,428.0,0.9052
163,2020-06-12,426.0,0.9065
164,2020-06-13,431.0,0.9104
165,2020-06-14,427.0,0.9079
166,2020-06-15,430.0,0.9062
167,2020-06-16,427.0,0.9086
168,2020-06-17,431.0,0.9078
169,2020-06-18,431.0,0.9074
170,2020-06-19,428.0,0.9101
171,2020-06-20,430.0,0.9123
172,2020-06-21,434.0,0.9115
173,2020-06-22,430.0,0.9093
174,2020-06-23,434.0,0.9087
175,2020-06-24,430.0,0.9125
176,2020-06-25,432.0,0.9144
177,2020-06-26,431.0,0.909
178,2020-06-27,433.0,0.9098
179,2020-06-28,435.0,0.9143
180,2020-06-29,434.0,0.9129
181,2020-06-30,431.0,0.9103
182,2020-07-01,433.0,0.9133
183,2020-07-02,434.0,0.9159
184,2020-07-03,431.0,0.9128
185,2020-07-04,435.0,0.9142
186,2020-07-05,432.0,0.9158
187,2020-07-06,434.0,0.9132
188,2020-07-07,438.0,0.9141
189,2020-07-08,431.0,0.9156
190,2020-07-09,432.0,0.9144
191,2020-07-10,433.0,0.9168
192,2020-07-11,434.0,0.9157
193,2020-07-12,435.0,0.9175
194,2020-07-13,435.0,0.9195
195,2020-07-14,,
196,2020-07-15,,
197,2020-07-16,436.0,0.9192
198,2020-07-17,435.0,0.9217
199,2020-07-18,438.0,0.9172
200,2020-07-19,437.0,0.9163
201,2020-07-20,436.0,0.9218
202,2020-07-21,439.0,0.9182
203,2020-07-22,438.0,0.9168
204,2020-07-23,440.0,0.9199
205,2020-07-24,442.0,0.9206
206,2020-07-25,442.0,0.9211
207,2020-07-26,440.0,0.9214
208,2020-07-27,442.0,0.9239
209,2020-07-28,443.0,0.9237
210,2020-07-29,442.0,0.923
211,2020-07-30,446.0,0.9254
212,2020-07-31,445.0,0.9229
213,2020-08-01,445.0,0.9212
214,2020-08-02,448.0,0.9266
215,2020-08-03,449.0,0.9236
216,2020-08-04,448.0,0.923
217,2020-08-05,447.0,0.9283
218,2020-08-06,450.0,0.9266
219,2020-08-07,450.0,0.9226
220,2020-08-08,447.0,0.9264
221,2020-08-09,448.0,0.9297
222,2020-08-10,452.0,0.9247
223,2020-08-11,446.0,0.9254
224,2020-08-12,448.0,0.9316
225,2020-08-13,450.0,0.9316
226,2020-08-14,451.0,0.9253
227,2020-08-15,450.0,0.9278
228,2020-08-16,450.0,0.9342
229,2020-08-17,452.0,0.9279
230,2020-08-18,449.0,0.9259
231,2020-08-19,452.0,0.9291
232,2020-08-20,449.0,0.9302
233,2020-08-21,448.0,0.9285
234,2020-08-22,450.0,0.9274
235,2020-08-23,449.0,0.931
236,2020-08-24,446.0,0.9303
237,2020-08-25,448.0,0.9301
238,2020-08-26,446.0,0.9317
239,2020-08-27,445.0,0.9322
240,2020-08-28,445.0,0.9299
241,2020-08-29,449.0,0.9305
242,2020-08-30,446.0,0.9309
243,2020-08-31,446.0,0.9283
244,2020-09-01,445.0,0.9321
245,2020-09-02,443.0,0.9344
246,2020-09-03,444.0,0.9328
247,2020-09-04,445.0,0.9338
248,2020-09-05,445.0,0.9365
249,2020-09-06,443.0,0.9327
250,2020-09-07,442.0,0.9343
251,2020-09-08,442.0,0.9383
252,2020-09-09,445.0,0.9376
253,2020-09-10,441.0,0.9381
254,2020-09-11,440.0,0.9404
255,2020-09-12,441.0,0.9381
256,2020-09-13,440.0,0.9354
257,2020-09-14,444.0,0.9391
258,2020-09-15,440.0,0.9425
259,2020-09-16,441.0,0.9396
260,2020-09-17,446.0,0.9374
261,2020-09-18,444.0,0.9393
262,2020-09-19,443.0,0.9421
263,2020-09-20,445.0,0.9396
264,2020-09-21,446.0,0.9376
265,2020-09-22,447.0,0.9382
266,2020-09-23,445.0,0.9424
267,2020-09-24,446.0,0.9383
268,2020-09-25,450.0,0.94
269,2020-09-26,446.0,0.9442
270,2020-09-27,451.0,0.9413
271,2020-09-28,452.0,0.9375
272,2020-09-29,451.0,0.942
273,2020-09-30,450.0,0.9459
