,Date,counts,speed
0,2020-01-01,395.0,0.4587
1,2020-01-02,391.0,0.4408
2,2020-01-03,384.0,0.4483
3,2020-01-04,391.0,0.4588
4,2020-01-05,387.0,0.4504
5,2020-01-06,390.0,0.4484
6,2020-01-07,388.0,0.4551
7,2020-01-08,386.0,0.4558
8,2020-01-09,388.0,0.4538
9,2020-01-10,389.0,0.4521
10,2020-01-11,390.0,0.4532
11,2020-01-12,392.0,0.452
12,2020-01-13,,
13,2020-01-14,391.0,0.4535
14,2020-01-15,392.0,0.4531
15,2020-01-16,393.0,0.4541
16,2020-01-17,390.0,0.455
17,2020-01-18,393.0,0.4519
18,2020-01-19,393.0,0.4505
19,2020-01-20,395.0,0.4522
20,2020-01-21,391.0,0.4515
21,2020-01-22,392.0,0.4516
22,2020-01-23,396.0,0.45
23,2020-01-24,391.0,0.4496
24,2020-01-25,391.0,0.4519
25,2020-01-26,393.0,0.4503
26,2020-01-27,393.0,0.4493
27,2020-01-28,390.0,0.4538
28,2020-01-29,396.0,0.4537
29,2020-01-30,394.0,0.4486
30,2020-01-31,395.0,0.4487
31,2020-02-01,399.0,0.4512
32,2020-02-02,397.0,0.4521
33,2020-02-03,396.0,0.452
34,2020-02-04,396.0,0.4514
35,2020-02-05,397.0,0.4547
36,2020-02-06,397.0,0.4538
37,2020-02-07,394.0,0.4528
38,2020-02-08,397.0,0.4568
39,2020-02-09,395.0,0.4579
40,2020-02-10,398.0,0.4527
41,2020-02-11,398.0,0.454
42,2020-02-12,400.0,0.4561
43,2020-02-13,,
44,2020-02-14,,
45,2020-02-15,,
46,2020-02-16,,
47,2020-02-17,405.0,0.4556
48,2020-02-18,404.0,0.4585
49,2020-02-19,405.0,0.4574
50,2020-02-20,406.0,0.4578
51,2020-02-21,408.0,0.4574
52,2020-02-22,405.0,0.4583
53,2020-02-23,405.0,0.4612
54,2020-02-24,409.0,0.4574
55,2020-02-25,409.0,0.4589
56,2020-02-26,410.0,0.464
57,2020-02-27,410.0,0.4589
58,2020-02-28,407.0,0.4584
59,2020-02-29,413.0,0.4632
60,2020-03-01,411.0,0.4606
61,2020-03-02,411.0,0.4583
62,2020-03-03,415.0,0.462
63,2020-03-04,412.0,0.4631
64,2020-03-05,411.0,0.4601
65,2020-03-06,414.0,0.4615
66,2020-03-07,414.0,0.461
67,2020-03-08,410.0,0.4612
68,2020-03-09,413.0,0.4605
69,2020-03-10,414.0,0.4636
70,2020-03-11,415.0,0.4638
71,2020-03-12,412.0,0.4605
72,2020-03-13,416.0,0.4617
73,2020-03-14,418.0,0.4615
74,2020-03-15,416.0,0.4587
75,2020-03-16,419.0,0.459
76,2020-03-17,415.0,0.4598
77,2020-03-18,418.0,0.4603
78,2020-03-19,416.0,0.4585
79,2020-03-20,417.0,0.4579
80,2020-03-21,418.0,0.4604
81,2020-03-22,418.0,0.4618
82,2020-03-23,420.0,0.4615
83,2020-03-24,421.0,0.4626
84,2020-03-25,416.0,0.4644
85,2020-03-26,419.0,0.4639
86,2020-03-27,420.0,0.4658
87,2020-03-28,,
88,2020-03-29,,
89,2020-03-30,421.0,0.4673
90,2020-03-31,419.0,0.4703
91,2020-04-01,421.0,0.4692
92,2020-04-02,420.0,0.4695
93,2020-04-03,418.0,0.4732
94,2020-04-04,418.0,0.4695
95,2020-04-05,422.0,0.4684
96,2020-04-06,422.0,0.4694
97,2020-04-07,421.0,0.4728
98,2020-04-08,419.0,0.4687
99,2020-04-09,425.0,0.469
100,2020-04-10,422.0,0.4698
101,2020-04-11,420.0,0.4703
102,2020-04-12,427.0,0.4715
103,2020-04-13,423.0,0.4697
104,2020-04-14,424.0,0.4686
105,2020-04-15,429.0,0.4683
106,2020-04-16,423.0,0.4722
107,2020-04-17,,
108,2020-04-18,,
109,2020-04-19,,
110,2020-04-20,429.0,0.4728
111,2020-04-21,426.0,0.473
112,2020-04-22,426.0,0.4723
113,2020-04-23,431.0,0.4714
114,2020-04-24,425.0,0.4752
115,2020-04-25,429.0,0.4723
116,2020-04-26,430.0,0.4738
117,2020-04-27,429.0,0.4782
118,2020-04-28,432.0,0.4734
119,2020-04-29,432.0,0.4742
120,2020-04-30,429.0,0.4792
121,2020-05-01,432.0,0.4746
122,2020-05-02,429.0,0.4709
123,2020-05-03,433.0,0.4766
124,2020-05-04,432.0,0.4779
125,2020-05-05,432.0,0.4724
126,2020-05-06,436.0,0.4747
127,2020-05-07,433.0,0.4806
128,2020-05-08,432.0,0.4776
129,2020-05-09,433.0,0.4737
130,2020-05-10,434.0,0.4774
131,2020-05-11,434.0,0.4786
132,2020-05-12,435.0,0.4755
133,2020-05-13,437.0,0.4779
134,2020-05-14,437.0,0.4791
135,2020-05-15,433.0,0.4799
136,2020-05-16,435.0,0.4807
137,2020-05-17,436.0,0.4778
138,2020-05-18,431.0,0.4804
139,2020-05-19,438.0,0.4804
140,2020-05-20,438.0,0.4796
141,2020-05-21,432.0,0.4829
142,2020-05-22,437.0,0.4801
143,2020-05-23,437.0,0.4779
144,2020-05-24,436.0,0.4837
145,2020-05-25,439.0,0.4849
146,2020-05-26,436.0,0.4784
147,2020-05-27,434.0,0.4802
148,2020-05-28,,
149,2020-05-29,,
150,2020-05-30,,
151,2020-05-31,436.0,0.4824
152,2020-06-01,432.0,0.4808
153,2020-06-02,435.0,0.4819
154,2020-06-03,435.0,0.4816
155,2020-06-04,432.0,0.484
156,2020-06-05,434.0,0.4862
157,2020-06-06,432.0,0.4826
158,2020-06-07,430.0,0.4815
159,2020-06-08,436.0,0.4875
160,2020-06-09,435.0,0.4879
161,2020-06-10,431.0,0.4855
162,2020-06-11,433.0,0.4862
163,2020-06-12,,
164,2020-06-13,431.0,0.4913
165,2020-06-14,436.0,0.4859
166,2020-06-15,434.0,0.4866
167,2020-06-16,434.0,0.4931
168,2020-06-17,438.0,0.489
169,2020-06-18,432.0,0.4841
170,2020-06-19,436.0,0.4889
171,2020-06-20,439.0,0.4904
172,2020-06-21,437.0,0.4894
173,2020-06-22,436.0,0.4888
174,2020-06-23,,
175,2020-06-24,441.0,0.4904
176,2020-06-25,438.0,0.4872
177,2020-06-26,440.0,0.4887
178,2020-06-27,442.0,0.4883
179,2020-06-28,441.0,0.4894
180,2020-06-29,442.0,0.4872
181,2020-06-30,439.0,0.4883
182,2020-07-01,444.0,0.4894
183,2020-07-02,440.0,0.4872
184,2020-07-03,440.0,0.4873
185,2020-07-04,444.0,0.4898
186,2020-07-05,441.0,0.4867
187,2020-07-06,445.0,0.4882
188,2020-07-07,444.0,0.4908
189,2020-07-08,441.0,0.4887
190,2020-07-09,444.0,0.4857
191,2020-07-10,443.0,0.4914
192,2020-07-11,,
193,2020-07-12,,
194,2020-07-13,,
195,2020-07-14,440.0,0.4917
