,Date,counts,speed
0,2020-01-01,398.0,0.7768
1,2020-01-02,391.0,0.7691
2,2020-01-03,387.0,0.7791
3,2020-01-04,396.0,0.7825
4,2020-01-05,394.0,0.7751
5,2020-01-06,393.0,0.7787
6,2020-01-07,398.0,0.7834
7,2020-01-08,398.0,0.779
8,2020-01-09,395.0,0.7795
9,2020-01-10,400.0,0.7854
10,2020-01-11,400.0,0.7857
11,2020-01-12,399.0,0.7824
12,2020-01-13,399.0,0.7865
13,2020-01-14,,
14,2020-01-15,,
15,2020-01-16,400.0,0.7842
16,2020-01-17,401.0,0.7873
17,2020-01-18,404.0,0.7876
18,2020-01-19,402.0,0.7833
19,2020-01-20,403.0,0.7858
20,2020-01-21,406.0,0.7878
21,2020-01-22,405.0,0.7882
22,2020-01-23,407.0,0.7876
23,2020-01-24,408.0,0.7896
24,2020-01-25,403.0,0.7902
25,2020-01-26,405.0,0.7866
26,2020-01-27,405.0,0.7886
27,2020-01-28,404.0,0.7923
28,2020-01-29,408.0,0.7914
29,2020-01-30,407.0,0.7892
30,2020-01-31,409.0,0.7927
31,2020-02-01,409.0,0.7928
32,2020-02-02,408.0,0.7883
33,2020-02-03,411.0,0.792
34,2020-02-04,406.0,0.7967
35,2020-02-05,411.0,0.7912
36,2020-02-06,411.0,0.7931
37,2020-02-07,412.0,0.7982
38,2020-02-08,414.0,0.7948
39,2020-02-09,409.0,0.7956
40,2020-02-10,415.0,0.7977
41,2020-02-11,411.0,0.7983
42,2020-02-12,410.0,0.7986
43,2020-02-13,415.0,0.7961
44,2020-02-14,415.0,0.7979
45,2020-02-15,414.0,0.8009
46,2020-02-16,412.0,0.7984
47,2020-02-17,416.0,0.7993
48,2020-02-18,417.0,0.8007
49,2020-02-19,414.0,0.7985
50,2020-02-20,420.0,0.7974
51,2020-02-21,418.0,0.7984
52,2020-02-22,,
53,2020-02-23,,
54,2020-02-24,418.0,0.7968
55,2020-02-25,419.0,0.7991
56,2020-02-26,422.0,0.7999
57,2020-02-27,421.0,0.797
58,2020-02-28,423.0,0.7956
59,2020-02-29,423.0,0.7962
60,2020-03-01,421.0,0.7979
61,2020-03-02,422.0,0.7948
62,2020-03-03,426.0,0.7938
63,2020-03-04,420.0,0.7984
64,2020-03-05,427.0,0.7963
65,2020-03-06,428.0,0.7929
66,2020-03-07,421.0,0.7987
67,2020-03-08,426.0,0.7968
68,2020-03-09,426.0,0.7925
69,2020-03-10,424.0,0.7946
70,2020-03-11,425.0,0.7968
71,2020-03-12,429.0,0.7964
72,2020-03-13,428.0,0.798
73,2020-03-14,426.0,0.7976
74,2020-03-15,429.0,0.7966
75,2020-03-16,431.0,0.7993
76,2020-03-17,431.0,0.8009
77,2020-03-18,427.0,0.7994
78,2020-03-19,434.0,0.7999
79,2020-03-20,429.0,0.8008
80,2020-03-21,430.0,0.7981
81,2020-03-22,434.0,0.8006
82,2020-03-23,433.0,0.8045
83,2020-03-24,430.0,0.8012
84,2020-03-25,436.0,0.8008
85,2020-03-26,432.0,0.8043
86,2020-03-27,431.0,0.8052
87,2020-03-28,432.0,0.8024
88,2020-03-29,431.0,0.8059
89,2020-03-30,435.0,0.8065
90,2020-03-31,430.0,0.8068
91,2020-04-01,431.0,0.8093
92,2020-04-02,435.0,0.8071
93,2020-04-03,429.0,0.8052
94,2020-04-04,432.0,0.8105
95,2020-04-05,,
96,2020-04-06,433.0,0.8079
97,2020-04-07,431.0,0.8119
98,2020-04-08,437.0,0.8133
99,2020-04-09,432.0,0.8109
100,2020-04-10,430.0,0.8089
101,2020-04-11,435.0,0.8104
102,2020-04-12,432.0,0.8092
103,2020-04-13,435.0,0.8106
104,2020-04-14,434.0,0.8109
105,2020-04-15,435.0,0.8088
106,2020-04-16,435.0,0.8124
107,2020-04-17,432.0,0.8144
108,2020-04-18,434.0,0.8111
109,2020-04-19,432.0,0.814
110,2020-04-20,431.0,0.8151
111,2020-04-21,433.0,0.8146
112,2020-04-22,429.0,0.814
113,2020-04-23,432.0,0.8136
114,2020-04-24,431.0,0.8122
115,2020-04-25,432.0,0.811
116,2020-04-26,429.0,0.8105
117,2020-04-27,429.0,0.8115
118,2020-04-28,431.0,0.8144
119,2020-04-29,428.0,0.8115
120,2020-04-30,429.0,0.8086
121,2020-05-01,433.0,0.8108
122,2020-05-02,426.0,0.8109
123,2020-05-03,427.0,0.8103
124,2020-05-04,428.0,0.8085
125,2020-05-05,425.0,0.8086
126,2020-05-06,427.0,0.8128
127,2020-05-07,430.0,0.814
128,2020-05-08,426.0,0.8096
129,2020-05-09,431.0,0.8125
130,2020-05-10,426.0,0.8154
131,2020-05-11,425.0,0.8142
132,2020-05-12,427.0,0.8146
133,2020-05-13,426.0,0.8183
134,2020-05-14,429.0,0.8185
135,2020-05-15,425.0,0.8138
136,2020-05-16,429.0,0.8165
137,2020-05-17,427.0,0.8217
138,2020-05-18,424.0,0.8187
139,2020-05-19,426.0,0.8143
140,2020-05-20,427.0,0.8172
141,2020-05-21,428.0,0.8201
142,2020-05-22,425.0,0.8149
143,2020-05-23,429.0,0.8159
144,2020-05-24,425.0,0.8211
145,2020-05-25,426.0,0.8173
146,2020-05-26,429.0,0.8172
147,2020-05-27,425.0,0.8209
148,2020-05-28,427.0,0.8225
149,2020-05-29,425.0,0.8173
150,2020-05-30,424.0,0.8203
151,2020-05-31,427.0,0.8217
152,2020-06-01,426.0,0.819
153,2020-06-02,,
154,2020-06-03,426.0,0.8194
155,2020-06-04,427.0,0.8185
156,2020-06-05,427.0,0.8159
157,2020-06-06,429.0,0.8206
158,2020-06-07,426.0,0.8185
159,2020-06-08,425.0,0.816
160,2020-06-09,426.0,0.8195
161,2020-06-10,424.0,0.8228
162,2020-06-11,423.0,0.822
163,2020-06-12,,
164,2020-06-13,,
165,2020-06-14,,
166,2020-06-15,430.0,0.8222
167,2020-06-16,424.0,0.8213
168,2020-06-17,422.0,0.8237
169,2020-06-18,430.0,0.8224
170,2020-06-19,426.0,0.8192
171,2020-06-20,426.0,0.8204
172,2020-06-21,431.0,0.8212
173,2020-06-22,429.0,0.818
174,2020-06-23,430.0,0.8217
175,2020-06-24,431.0,0.8245
176,2020-06-25,,
177,2020-06-26,,
178,2020-06-27,,
179,2020-06-28,426.0,0.8247
180,2020-06-29,429.0,0.8238
