,Date,counts,speed
0,2020-01-01,393.0,0.7841
1,2020-01-02,385.0,0.7832
2,2020-01-03,388.0,0.797
3,2020-01-04,394.0,0.7941
4,2020-01-05,388.0,0.7846
5,2020-01-06,390.0,0.7904
6,2020-01-07,391.0,0.7967
7,2020-01-08,386.0,0.7881
8,2020-01-09,392.0,0.7881
9,2020-01-10,392.0,0.7961
10,2020-01-11,387.0,0.7919
11,2020-01-12,393.0,0.791
12,2020-01-13,393.0,0.7923
13,2020-01-14,390.0,0.7914
14,2020-01-15,396.0,0.7909
15,2020-01-16,395.0,0.7907
16,2020-01-17,390.0,0.7891
17,2020-01-18,396.0,0.7909
18,2020-01-19,395.0,0.7913
19,2020-01-20,390.0,0.7909
20,2020-01-21,397.0,0.7938
21,2020-01-22,394.0,0.7959
22,2020-01-23,394.0,0.794
23,2020-01-24,398.0,0.7913
24,2020-01-25,392.0,0.7927
25,2020-01-26,394.0,0.794
26,2020-01-27,398.0,0.7905
27,2020-01-28,396.0,0.791
28,2020-01-29,394.0,0.7932
29,2020-01-30,395.0,0.794
30,2020-01-31,397.0,0.7921
31,2020-02-01,397.0,0.7903
32,2020-02-02,396.0,0.7943
33,2020-02-03,400.0,0.797
34,2020-02-04,397.0,0.7951
35,2020-02-05,396.0,0.795
36,2020-02-06,397.0,0.7944
37,2020-02-07,399.0,0.7947
38,2020-02-08,400.0,0.793
39,2020-02-09,398.0,0.7965
40,2020-02-10,397.0,0.7973
41,2020-02-11,397.0,0.7955
42,2020-02-12,395.0,0.7947
43,2020-02-13,400.0,0.7953
44,2020-02-14,399.0,0.7976
45,2020-02-15,400.0,0.7993
46,2020-02-16,400.0,0.795
47,2020-02-17,401.0,0.7975
48,2020-02-18,400.0,0.7985
49,2020-02-19,398.0,0.7974
50,2020-02-20,400.0,0.7951
51,2020-02-21,401.0,0.7978
52,2020-02-22,400.0,0.7983
53,2020-02-23,401.0,0.7962
54,2020-02-24,401.0,0.7997
55,2020-02-25,403.0,0.7978
56,2020-02-26,399.0,0.7961
57,2020-02-27,405.0,0.7991
58,2020-02-28,400.0,0.7981
59,2020-02-29,401.0,0.7964
60,2020-03-01,404.0,0.7968
61,2020-03-02,399.0,0.7998
62,2020-03-03,402.0,0.7993
63,2020-03-04,404.0,0.8004
64,2020-03-05,399.0,0.7993
65,2020-03-06,403.0,0.797
66,2020-03-07,403.0,0.8007
67,2020-03-08,404.0,0.8008
68,2020-03-09,403.0,0.7982
69,2020-03-10,404.0,0.8012
70,2020-03-11,402.0,0.8038
71,2020-03-12,405.0,0.8007
72,2020-03-13,402.0,0.8021
73,2020-03-14,404.0,0.8057
