,Date,counts,speed
0,2020-01-01,399.0,0.8715
1,2020-01-02,394.0,0.8531
2,2020-01-03,395.0,0.8701
3,2020-01-04,399.0,0.8792
4,2020-01-05,397.0,0.8647
5,2020-01-06,394.0,0.8631
6,2020-01-07,395.0,0.8769
7,2020-01-08,393.0,0.8725
8,2020-01-09,393.0,0.8676
9,2020-01-10,398.0,0.8726
10,2020-01-11,393.0,0.877
11,2020-01-12,396.0,0.8707
12,2020-01-13,398.0,0.8721
13,2020-01-14,394.0,0.879
14,2020-01-15,398.0,0.8773
15,2020-01-16,399.0,0.8721
16,2020-01-17,396.0,0.8764
17,2020-01-18,399.0,0.8803
18,2020-01-19,398.0,0.8777
19,2020-01-20,397.0,0.875
20,2020-01-21,400.0,0.8769
21,2020-01-22,400.0,0.881
22,2020-01-23,401.0,0.879
23,2020-01-24,401.0,0.8779
24,2020-01-25,398.0,0.8827
25,2020-01-26,399.0,0.8816
26,2020-01-27,403.0,0.8797
27,2020-01-28,401.0,0.8822
28,2020-01-29,401.0,0.8805
29,2020-01-30,405.0,0.8814
30,2020-01-31,402.0,0.8832
31,2020-02-01,402.0,0.8808
32,2020-02-02,404.0,0.8825
33,2020-02-03,402.0,0.8825
34,2020-02-04,401.0,0.8843
35,2020-02-05,,
36,2020-02-06,,
37,2020-02-07,,
38,2020-02-08,402.0,0.8875
39,2020-02-09,400.0,0.8897
40,2020-02-10,401.0,0.8859
41,2020-02-11,405.0,0.8869
42,2020-02-12,399.0,0.8922
43,2020-02-13,405.0,0.8924
44,2020-02-14,403.0,0.8896
45,2020-02-15,399.0,0.8916
46,2020-02-16,406.0,0.8928
47,2020-02-17,401.0,0.8909
48,2020-02-18,403.0,0.8898
49,2020-02-19,406.0,0.8896
50,2020-02-20,402.0,0.8934
51,2020-02-21,407.0,0.895
52,2020-02-22,402.0,0.8897
53,2020-02-23,405.0,0.8937
54,2020-02-24,404.0,0.8968
55,2020-02-25,406.0,0.8948
56,2020-02-26,403.0,0.8914
57,2020-02-27,402.0,0.8942
58,2020-02-28,,
59,2020-02-29,,
60,2020-03-01,404.0,0.8963
61,2020-03-02,406.0,0.8971
62,2020-03-03,403.0,0.8949
63,2020-03-04,,
64,2020-03-05,409.0,0.9002
65,2020-03-06,405.0,0.9007
66,2020-03-07,404.0,0.9007
67,2020-03-08,406.0,0.9013
68,2020-03-09,403.0,0.8991
69,2020-03-10,404.0,0.8996
70,2020-03-11,403.0,0.9009
71,2020-03-12,404.0,0.901
72,2020-03-13,403.0,0.9
73,2020-03-14,402.0,0.9033
74,2020-03-15,403.0,0.9037
75,2020-03-16,403.0,0.9042
76,2020-03-17,401.0,0.9047
77,2020-03-18,405.0,0.9031
78,2020-03-19,400.0,0.9054
79,2020-03-20,404.0,0.9066
80,2020-03-21,407.0,0.9025
81,2020-03-22,400.0,0.9053
82,2020-03-23,406.0,0.91
83,2020-03-24,404.0,0.9052
84,2020-03-25,406.0,0.9058
85,2020-03-26,407.0,0.9069
86,2020-03-27,407.0,0.906
87,2020-03-28,405.0,0.9036
88,2020-03-29,409.0,0.9062
89,2020-03-30,404.0,0.9088
90,2020-03-31,408.0,0.9089
91,2020-04-01,,
92,2020-04-02,,
93,2020-04-03,410.0,0.9103
94,2020-04-04,408.0,0.909
95,2020-04-05,408.0,0.907
96,2020-04-06,410.0,0.9107
97,2020-04-07,409.0,0.9086
98,2020-04-08,411.0,0.9088
99,2020-04-09,410.0,0.9112
100,2020-04-10,411.0,0.9101
101,2020-04-11,411.0,0.9079
102,2020-04-12,411.0,0.9076
103,2020-04-13,410.0,0.9093
104,2020-04-14,410.0,0.9118
105,2020-04-15,410.0,0.9106
106,2020-04-16,411.0,0.9073
107,2020-04-17,411.0,0.9125
108,2020-04-18,411.0,0.9127
109,2020-04-19,414.0,0.907
110,2020-04-20,415.0,0.9081
111,2020-04-21,413.0,0.9126
112,2020-04-22,412.0,0.908
113,2020-04-23,418.0,0.9077
114,2020-04-24,414.0,0.912
115,2020-04-25,417.0,0.9135
116,2020-04-26,416.0,0.9129
117,2020-04-27,414.0,0.9121
118,2020-04-28,416.0,0.9108
119,2020-04-29,413.0,0.9099
120,2020-04-30,414.0,0.9102
121,2020-05-01,417.0,0.9137
122,2020-05-02,411.0,0.9101
123,2020-05-03,418.0,0.9121
124,2020-05-04,417.0,0.9148
125,2020-05-05,414.0,0.9133
126,2020-05-06,415.0,0.912
127,2020-05-07,419.0,0.9156
128,2020-05-08,417.0,0.9181
129,2020-05-09,420.0,0.9146
130,2020-05-10,419.0,0.9142
131,2020-05-11,420.0,0.9148
132,2020-05-12,419.0,0.9138
133,2020-05-13,419.0,0.9158
134,2020-05-14,418.0,0.9177
135,2020-05-15,419.0,0.9185
136,2020-05-16,422.0,0.9198
137,2020-05-17,421.0,0.9177
138,2020-05-18,420.0,0.9156
139,2020-05-19,422.0,0.9199
140,2020-05-20,420.0,0.9226
141,2020-05-21,420.0,0.9175
142,2020-05-22,423.0,0.9166
143,2020-05-23,418.0,0.9215
144,2020-05-24,420.0,0.9222
145,2020-05-25,423.0,0.9195
146,2020-05-26,423.0,0.9181
147,2020-05-27,420.0,0.9226
148,2020-05-28,425.0,0.9248
149,2020-05-29,425.0,0.9208
150,2020-05-30,423.0,0.9229
151,2020-05-31,426.0,0.9239
152,2020-06-01,428.0,0.922
153,2020-06-02,,
154,2020-06-03,428.0,0.9218
155,2020-06-04,429.0,0.9211
156,2020-06-05,427.0,0.9199
157,2020-06-06,429.0,0.9219
158,2020-06-07,427.0,0.9239
159,2020-06-08,425.0,0.9207
160,2020-06-09,426.0,0.9216
161,2020-06-10,428.0,0.9245
162,2020-06-11,425.0,0.9257
163,2020-06-12,424.0,0.9242
164,2020-06-13,424.0,0.926
165,2020-06-14,426.0,0.9263
166,2020-06-15,423.0,0.9239
167,2020-06-16,424.0,0.9276
168,2020-06-17,423.0,0.9278
169,2020-06-18,421.0,0.9281
170,2020-06-19,426.0,0.9268
171,2020-06-20,421.0,0.9281
172,2020-06-21,424.0,0.9275
173,2020-06-22,422.0,0.9298
174,2020-06-23,420.0,0.9283
